"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"hs_dde_cadj_Log2";"e3_bw";0;0,0421027370077123;0,0465197548704837;0,0364506211159359;-0,0293391675936371;0,113544641609062;-0,0182219857045744;0,117100045550302;1,1550622655729;0,248064929261355;FALSE;100;"4";"Combined"
"hs_ddt_cadj_Log2";"e3_bw";0;-0,0139029677416096;-0,00981140008271132;0,029492247021505;-0,0717067097269181;0,0439007742436988;-0,0593587088667452;0,0487929471227856;-0,471410934930524;0,637347308683326;FALSE;100;"4";"Combined"
"hs_hcb_cadj_Log2";"e3_bw";0;-0,0520796242715026;-0,0716840425087587;0,0379670825022332;-0,12649373857394;0,0223344900309354;-0,162365380223202;-0,0034430466720382;-1,37170466728486;0,17015539488027;FALSE;100;"4";"Combined"
"hs_pcb118_cadj_Log2";"e3_bw";0;-0,0322820701101974;-0,0196247084854999;0,0331657122871035;-0,0972856717145378;0,032721531494143;-0,0769817976153818;0,0512061815851107;-0,97335675563797;0,330376023654235;FALSE;100;"4";"Combined"
"hs_pcb153_cadj_Log2";"e3_bw";0;0,000454139620737439;0,0146654589253929;0,0481622503321317;-0,0939421364446429;0,0948504156861178;-0,0628043789858481;0,110525131768109;0,00942936880244687;0,99247656370312;FALSE;100;"4";"Combined"
"hs_pcb170_cadj_Log2";"e3_bw";0;0,0114265335562959;-0,0104193305517098;0,0347281013126912;-0,0566392942680371;0,0794923613806289;-0,0901004271148782;0,0457070898692602;0,329028456045195;0,742134179622273;FALSE;100;"4";"Combined"
"hs_pcb180_cadj_Log2";"e3_bw";0;0,041897400941566;0,0359767062918283;0,0333563430832877;-0,0234798301576397;0,107274632040772;-0,023866748450168;0,093316356403404;1,2560549829144;0,209096036049542;FALSE;100;"4";"Combined"
"hs_sumPCBs5_cadj_Log2";"e3_bw";0;0,0491769642006223;0,028478928327404;0,0504111295937365;-0,0496270342230825;0,147980962624327;-0,0634549816709718;0,120150496167739;0,975517997651306;0,329303378612582;FALSE;100;"4";"Combined"
"hs_pfhxs_c_Log2";"e3_bw";0;0,0290847884375487;0,0223840073812926;0,0335303239111748;-0,036633438818316;0,0948030156934134;-0,0322345126090815;0,0825001173183401;0,867417461119592;0,385713318050129;FALSE;100;"4";"Combined"
"hs_pfoa_c_Log2";"e3_bw";0;0,0297620586755661;0,0320648064396184;0,0316468001920397;-0,0322645299267669;0,0917886472778992;-0,0227217889367641;0,0912193691076791;0,94044448395931;0,346989613555135;FALSE;100;"4";"Combined"
"hs_pfos_c_Log2";"e3_bw";0;0,00114856655761226;-0,0202202748657328;0,0364235850767761;-0,0702403483806994;0,0725374814959239;-0,105672310155062;0,0411104230808167;0,0315335943782369;0,974844001019674;FALSE;100;"4";"Combined"
"hs_pfunda_c_Log2";"e3_bw";0;0,00959475710746544;0,00748235446809754;0,0264504796813783;-0,0422472304418445;0,0614367446567754;-0,0493585546816594;0,0574089245908916;0,362744162791889;0,716796006317138;FALSE;100;"4";"Combined"
"hs_hm_pers_None";"e3_bw";0;0,0170213115293137;0,0275056185062909;0,0302602707125651;-0,042287729229746;0,0763303522883734;-0,0177565773073885;0,0914939593469398;0,562497001133763;0,573777446267773;FALSE;100;"4";"Combined"
"hs_trafload_h_pow1over3";"e3_bw";0;-0,0199547306761784;-0,020293542233994;0,026400138698722;-0,0716980517125356;0,0317885903601788;-0,0634118314131706;0,0350657312711525;-0,755857039385342;0,449734913791956;FALSE;100;"4";"Combined"
"FAS_cat_None_Low";"e3_bw";0;-0,150526118886729;-0,158558809136439;0,0813032115264197;-0,309877485305953;0,00882524753249583;-0,324036491243404;0,00485068828992974;-1,85141664222962;0,0641096366939278;FALSE;100;"4";"Combined"
"FAS_cat_None_Middle";"e3_bw";0;-0,0685165302787294;-0,09475099846231;0,0533968440543282;-0,173172421513314;0,0361393609558555;-0,196215592994443;-0,0021079235190414;-1,28315692607259;0,199437103289248;FALSE;100;"4";"Combined"
"hs_globalexp2_None_no exposure";"e3_bw";0;-0,0209095233717297;-0,052127536649887;0,0567394982532951;-0,132116896449061;0,0902978497056019;-0,179080004166197;0,0298311906829886;-0,368517946323493;0,712487066032122;FALSE;100;"4";"Combined"
"h_abs_ratio_preg_Log";"hs_asthma";0;-0,0841328495349243;-0,0935091171462514;0,0840670140282668;-0,248901169318151;0,0806354702483021;-0,247610403301481;0,0850705232628242;-1,00078313126044;0,316931666585266;FALSE;100;"4";"Combined"
"h_no2_ratio_preg_Log";"hs_asthma";0;-0,0551126653493871;-0,0549698809836268;0,0607709327899874;-0,174221504924667;0,0639961742258924;-0,162265824667961;0,0904482770902847;-0,906891877731181;0,364463976755155;FALSE;100;"4";"Combined"
"h_pm25_ratio_preg_None";"hs_asthma";0;-0,0715789487216987;-0,079972263654189;0,070429884405816;-0,209618985592417;0,0664610881490198;-0,227597941704862;0,0398223147550198;-1,01631501067447;0,309479402772305;FALSE;100;"4";"Combined"
"h_accesslines300_preg_dic0";"hs_asthma";0;-0,294309929608675;-0,28557439380039;0,167405234572189;-0,622418160193646;0,0337983009762957;-0,566780286325599;0,00989544080499422;-1,75806885824565;0,0787357937807582;FALSE;100;"4";"Combined"
"h_accesspoints300_preg_Log";"hs_asthma";0;0,101922797095876;0,0991023272704949;0,0673632419626201;-0,0301067310327166;0,233952325224469;-0,0329683942341516;0,201226657674825;1,51303283699489;0,130271318089727;FALSE;100;"4";"Combined"
"h_builtdens300_preg_Sqrt";"hs_asthma";0;-0,0243449131616825;-0,0225927377474243;0,063615369628883;-0,149028746497496;0,100338920174131;-0,145019061495653;0,0956172776028183;-0,382689172501943;0,701950243536437;FALSE;100;"4";"Combined"
"h_connind300_preg_Sqrt";"hs_asthma";0;0,0439988795671332;0,0438585942431065;0,0630651541549262;-0,0796065512559888;0,167604310390255;-0,0653466697951249;0,139801478585881;0,697673384878205;0,48538147641421;FALSE;100;"4";"Combined"
"h_fdensity300_preg_Log";"hs_asthma";0;-0,0307399079940333;-0,0355549157676693;0,0735890049228472;-0,174971707300955;0,113491891312888;-0,165146204078165;0,123210075637969;-0,417724197062617;0,67614877879497;FALSE;100;"4";"Combined"
"h_frichness300_preg_None";"hs_asthma";0;0,0296418612815408;0,0341114938961486;0,0595451180578039;-0,0870644255669404;0,146348148130022;-0,0905253441189173;0,13317049358666;0,497805063595066;0,618621446606185;FALSE;100;"4";"Combined"
"h_landuseshan300_preg_None";"hs_asthma";0;-0,0464943771971852;-0,0407690569976099;0,0721773017423735;-0,187959289113517;0,094970534719147;-0,195145633362033;0,0913581507906153;-0,644168957204028;0,519465878447241;FALSE;100;"4";"Combined"
"h_popdens_preg_Sqrt";"hs_asthma";0;-0,18610850789805;-0,182008067429029;0,0651337648114845;-0,313768341106061;-0,0584486746900377;-0,291011886151238;-0,0570097953864321;-2,85732766157;0,00427224563438655;TRUE;100;"4";"Combined"
"h_walkability_mean_preg_None";"hs_asthma";0;0,120727712410751;0,121017045814621;0,0690758869100241;-0,0146585381330581;0,25611396295456;-0,00105391338564714;0,252649898013158;1,74775479275433;0,0805064964319498;FALSE;100;"4";"Combined"
"hs_as_m_Log2";"hs_asthma";0;0,0815863269129111;0,0748490871762205;0,063728402328765;-0,0433190464437467;0,206491700269569;-0,0436778414228003;0,197504987978769;1,28021924183851;0,200468040499801;FALSE;100;"4";"Combined"
"hs_cd_m_Log2";"hs_asthma";0;-0,166219705535103;-0,162598316715731;0,0607697218777028;-0,285326171765916;-0,0471132393042897;-0,255141694956645;-0,0417357718336872;-2,73523887223994;0,00623350224057214;TRUE;100;"4";"Combined"
"hs_co_m_Log2";"hs_asthma";0;0,122970210465641;0,122744760855923;0,0797563535311842;-0,0333493699937235;0,279289790925006;-0,0356673097311275;0,274380066867244;1,54182337859216;0,123116519321336;FALSE;100;"4";"Combined"
"hs_cu_m_Log2";"hs_asthma";0;-0,0416244637105678;-0,0530055618147286;0,0706893229126919;-0,180172990710966;0,0969240632898304;-0,181383309608844;0,0891399770676376;-0,588836644566224;0,555970861255288;FALSE;100;"4";"Combined"
