"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"h_trafnear_preg_pow1over3";"e3_bw";0;-0,00356632281731536;-0,00364507795464991;0,00427675282787882;-0,0119486043307377;0,00481595869610695;-0,00988523932843734;0,00437222066746091;-0,833885651297783;0,404345423611312;FALSE;100;"3";"Combined"
"h_bro_preg_Log";"e3_bw";0;0,0129559263122823;0,012278849273108;0,00436575787623499;0,00439919810963962;0,0215126545149249;0,00410290568852874;0,0210233764918743;2,96762364738729;0,00300111547207932;TRUE;100;"3";"Combined"
"h_clf_preg_Log";"e3_bw";0;0,000677069123590394;0,0013253063685823;0,00345942079509212;-0,00610327104215907;0,00745740928933986;-0,00510981819368486;0,00831124357648657;0,195717480958359;0,844831301195467;FALSE;100;"3";"Combined"
"h_thm_preg_Log";"e3_bw";0;0,00499494088066279;0,00502285003230794;0,00370969948204793;-0,00227593649761805;0,0122658182589436;-0,00135771655394279;0,0120964333453736;1,34645431653815;0,178156043884167;FALSE;100;"3";"Combined"
"e3_alcpreg_yn_None_1";"e3_bw";0;0,00856388534979075;0,00990751370095928;0,00573906736450576;-0,00268447998948974;0,0198122506890712;-0,000730454944620982;0,0192691720324323;1,49220854293427;0,135644483488654;FALSE;100;"3";"Combined"
"h_pamod_t3_None_Often";"e3_bw";0;0,0981401549716489;0,0936828607731111;0,0109333583985801;0,0767111662803635;0,119569143662934;0,0745104230835792;0,115246475452838;8,97621310798653;2,80246291906712e-19;TRUE;100;"3";"Combined"
"h_pamod_t3_None_Sometimes";"e3_bw";0;0,0888360228141691;0,0825537185009131;0,0110892683045864;0,0671014563222782;0,11057058930606;0,064072592876894;0,104846406631619;8,01099047963584;1,13788258506252e-15;TRUE;100;"3";"Combined"
"h_pamod_t3_None_Very Often";"e3_bw";0;0,0930680939433695;0,0878273357546267;0,0107718538070342;0,0719556484348517;0,114180539451887;0,070021210137015;0,107276272330616;8,63993288533068;5,62460528400638e-18;TRUE;100;"3";"Combined"
"h_pavig_t3_None_Low";"e3_bw";0;0,0900248110882908;0,0892879307549822;0,0107215688622075;0,069010922260598;0,111038699915984;0,0711566496440224;0,1127336512831;8,3966080193375;4,59560968163732e-17;TRUE;100;"3";"Combined"
"h_pavig_t3_None_Medium";"e3_bw";0;0,0849222486856637;0,0828402564024287;0,0104766887428069;0,064388316072526;0,105456181298801;0,0655805296738826;0,104586731867861;8,10582911933601;5,23870298393448e-16;TRUE;100;"3";"Combined"
"hs_no2_dy_hs_h_Log";"e3_bw";0;0,00187215435137477;0,00214085795990728;0,00553501793375562;-0,00897628145256955;0,0127205901553191;-0,00669849305563832;0,0118296860511177;0,33823817262765;0,735183711664274;FALSE;100;"3";"Combined"
"hs_no2_wk_hs_h_Log";"e3_bw";0;0,0124187653858305;0,0123018081194406;0,00496313513704356;0,00269119926681983;0,0221463315048411;0,00399708736561106;0,0219205506602271;2,50220174202794;0,0123423571611338;TRUE;100;"3";"Combined"
"hs_no2_yr_hs_h_Log";"e3_bw";0;0,0228492799049388;0,0232769621220547;0,00574852269538491;0,0115823824576732;0,0341161773522043;0,0128413578683524;0,0347965587241438;3,97480902759293;7,04357515734675e-05;TRUE;100;"3";"Combined"
"hs_pm10_dy_hs_h_None";"e3_bw";0;0,00194499719880755;0,00072544532576903;0,00441571640255409;-0,00670964791614124;0,0105996423137563;-0,00772613330217756;0,00838127714009441;0,440471493523122;0,659595654250396;FALSE;100;"3";"Combined"
"hs_pm10_wk_hs_h_None";"e3_bw";0;-0,00534380322773462;-0,00578047045641721;0,00372628210268026;-0,0126471819452241;0,00195957548975488;-0,0127482571918828;0,000588972755123068;-1,4340844521382;0,151548164218667;FALSE;100;"3";"Combined"
"hs_pm10_yr_hs_h_None";"e3_bw";0;-0,000450603914955823;-0,000323635586949478;0,00457815086290777;-0,00942361472204603;0,00852240689213438;-0,00889490190879216;0,00785195352432453;-0,0984248724974577;0,92159492516842;FALSE;100;"3";"Combined"
"hs_pm25_dy_hs_h_None";"e3_bw";0;0,00248881244937663;0,00331802943576543;0,0044134544220572;-0,00616139926526453;0,0111390241640178;-0,00406529047835181;0,0117621429523454;0,563914841158944;0,572812089231329;FALSE;100;"3";"Combined"
"hs_pm25_wk_hs_h_None";"e3_bw";0;-0,00753806103417716;-0,00710649551711447;0,00490768327979484;-0,0171569435101045;0,00208082144175013;-0,0153293391764667;0,00342673646975246;-1,53597137476489;0,124545401104925;FALSE;100;"3";"Combined"
"hs_pm25_yr_hs_h_None";"e3_bw";0;0,0184404679647989;0,0161396560038106;0,00648846825405234;0,00572330387202484;0,031157632057573;0,00469773325455823;0,0284311435766811;2,84203717160549;0,00448262647565642;TRUE;100;"3";"Combined"
"hs_pm25abs_dy_hs_h_Log";"e3_bw";0;0,000860434450537856;0,000434163670289762;0,00333493650077328;-0,00567592098170581;0,00739678988278152;-0,00593685844013534;0,00643203513397314;0,25800624699701;0,796402086006026;FALSE;100;"3";"Combined"
"hs_pm25abs_wk_hs_h_Log";"e3_bw";0;-0,00838311571652528;-0,00784452702007112;0,00303483090378546;-0,0143312749871139;-0,00243495644593663;-0,0129412824456327;-0,00126590801064364;-2,76230076149175;0,00573955799912912;TRUE;100;"3";"Combined"
"hs_pm25abs_yr_hs_h_Log";"e3_bw";0;0,000480503593283514;0,000858430235801837;0,00428167664551382;-0,00791142842536985;0,00887243561193688;-0,00606831152849579;0,00840380879448416;0,112223232407559;0,910646408727208;FALSE;100;"3";"Combined"
"hs_accesslines300_h_dic0";"e3_bw";0;-0,00443936374310515;-0,00721077767707094;0,023991410819157;-0,0514616648869574;0,0425829374007471;-0,0516662969946974;0,0367759333586482;-0,185039711777198;0,853197887877422;FALSE;100;"3";"Combined"
"hs_accesspoints300_h_Log";"e3_bw";0;-0,00994771339004666;-0,00757218127144738;0,00531908508380367;-0,0203729285850061;0,000477501804912748;-0,0179980112450102;0,00406248261678988;-1,87019256757838;0,0614570814639663;FALSE;100;"3";"Combined"
"hs_builtdens300_h_Sqrt";"e3_bw";0;-0,000117707718555124;0,000283154477174875;0,00334047863638388;-0,00666492553699301;0,00642951009988276;-0,00548433970020467;0,0064123151298755;-0,0352367823200764;0,971890932382258;FALSE;100;"3";"Combined"
"hs_connind300_h_Log";"e3_bw";0;0,00480837908490779;0,00459129558068732;0,00418374314204808;-0,0033916067940729;0,0130083649638885;-0,00253119299097201;0,0126626147648146;1,14930073899181;0,250431993487836;FALSE;100;"3";"Combined"
"hs_fdensity300_h_Log";"e3_bw";0;0,0104057364363455;0,0100806339199058;0,00442348055222699;0,00173587386766728;0,0190755990050238;0,00158222270283322;0,017971500744962;2,35238661354729;0,0186533758192243;TRUE;100;"3";"Combined"
"hs_landuseshan300_h_None";"e3_bw";0;0,000333298584228033;9,31615743923793e-05;0,00335054967735441;-0,0062336581117989;0,00690025528025497;-0,00627866209719421;0,00643467790702449;0,0994757924291412;0,920760507396391;FALSE;100;"3";"Combined"
"hs_popdens_h_Sqrt";"e3_bw";0;-0,00593335110675397;-0,00619769959099395;0,00402304412967871;-0,0138183727091395;0,00195167049563157;-0,0138551373234632;0,00339975012458078;-1,47484116890058;0,14025525007276;FALSE;100;"3";"Combined"
"hs_walkability_mean_h_None";"e3_bw";0;-0,00361801457657861;-0,00423448731946989;0,0030666794811819;-0,00962859591182312;0,00239256675866589;-0,0102026448981866;0,00173467779975457;-1,17978243203435;0,238086758507078;FALSE;100;"3";"Combined"
"hs_accesslines300_s_dic0";"e3_bw";0;-0,00550189926767951;-0,000840835485425243;0,0214697289434367;-0,0475817947546526;0,0365779962192936;-0,0513346055975753;0,0432718532702863;-0,256263098717949;0,797747689010736;FALSE;100;"3";"Combined"
"hs_accesspoints300_s_Log";"e3_bw";0;-0,000588070364168127;-6,55151286868979e-05;0,00393270070447537;-0,00829602210691515;0,0071198813785789;-0,00768439147857765;0,00765468620531152;-0,14953346525936;0,881132704750169;FALSE;100;"3";"Combined"
"hs_builtdens300_s_Sqrt";"e3_bw";0;-0,00240584833761745;-0,00254880252678547;0,00358624574517273;-0,009434760837866;0,00462306416263111;-0,00945662584535652;0,00448958753285875;-0,670854288459134;0,502313359162804;FALSE;100;"3";"Combined"
"hs_connind300_s_Log";"e3_bw";0;-0,00407892560556222;-0,00383561946782992;0,00364445153007185;-0,0112219193479049;0,0030640681367805;-0,0108896549767554;0,00258798126429813;-1,11921521576165;0,263048335683853;FALSE;100;"3";"Combined"
"hs_fdensity300_s_Log";"e3_bw";0;0,0077322611888336;0,00871866188236529;0,00374308118829343;0,000395956868569082;0,0150685655090981;0,00110370582328301;0,0157962961341707;2,06574765543863;0,0388523129587538;TRUE;100;"3";"Combined"
"hs_landuseshan300_s_None";"e3_bw";0;3,75792452872575e-05;0,000835195478013443;0,00385625114658107;-0,00752053411735294;0,00759569260792745;-0,00580307935455681;0,00894374526762265;0,00974502019158554;0,992224721908373;FALSE;100;"3";"Combined"
"hs_popdens_s_Sqrt";"e3_bw";0;-0,000181524102261708;2,92419409483196e-05;0,00361568229073728;-0,00726813117164606;0,00690508296712265;-0,00658374726827295;0,00623575604679797;-0,0502046606049265;0,959959297613875;FALSE;100;"3";"Combined"
"h_Absorbance_Log";"e3_bw";0;0,00251423937670821;0,0014072792463188;0,00380391227339883;-0,00494129167950338;0,0099697704329198;-0,0064087383920293;0,00863561368073992;0,660961451264415;0,508637035334464;FALSE;100;"3";"Combined"
"h_Benzene_Log";"e3_bw";0;-0,00265711735474712;-0,0037655523476507;0,00357621005305406;-0,00966636025988315;0,00435212555038892;-0,0103894221187974;0,00298974489859356;-0,742998122405577;0,457482817184563;FALSE;100;"3";"Combined"
"h_NO2_Log";"e3_bw";0;0,00978188061749154;0,00997070901759455;0,00306018568405309;0,00378402689074241;0,0157797343442407;0,00514215587382936;0,0169664902307084;3,19649904529186;0,00139106286848896;TRUE;100;"3";"Combined"
"h_PM_Log";"e3_bw";0;0,00201607016525069;0,00197829423326984;0,0036387609706921;-0,00511577028565584;0,00914791061615722;-0,00459753389102878;0,00844636805986543;0,554054025941481;0,579541872287443;FALSE;100;"3";"Combined"
"h_TEX_Log";"e3_bw";0;0,00277374295583285;0,00243100715632579;0,00359130475975988;-0,00426508503080379;0,00981257094246949;-0,00397347954482107;0,00975594694122144;0,772349644873442;0,439907369351012;FALSE;100;"3";"Combined"
"hs_KIDMED_None";"e3_bw";0;0,000452009491380971;0,00159463508258884;0,0031545459112794;-0,00573078688230475;0,00663480586506669;-0,00451271434237516;0,00710084208313123;0,143288290642645;0,886062503120664;FALSE;100;"3";"Combined"
"hs_mvpa_prd_alt_None";"e3_bw";0;0,000464282454081643;-0,000291588082882468;0,00408157572798052;-0,00753545897293303;0,00846402388109631;-0,00799096062736223;0,00706294814537535;0,113750787691831;0,909435351011222;FALSE;100;"3";"Combined"
"hs_sd_wk_None";"e3_bw";0;-0,00305041516261822;-0,00278199738208679;0,00355123055283221;-0,0100106991469676;0,00390986882173118;-0,0106113133980726;0,00341569906187957;-0,858974126640531;0,390354790767996;FALSE;100;"3";"Combined"
"hs_dif_hours_total_None";"e3_bw";0;-0,00555716504237202;-0,00455046189521272;0,0032310360189003;-0,0118898792721683;0,000775549187424255;-0,0100381042542879;0,00240059293877533;-1,71993286669191;0,0854446453743441;FALSE;100;"3";"Combined"
"hs_as_c_Log2";"e3_bw";0;0,000371209947424396;0,00210618984473024;0,00372502911943234;-0,00692971296802593;0,00767213286287472;-0,00302083714381603;0,00919417904142366;0,0996528981445828;0,92061989615442;FALSE;100;"3";"Combined"
"hs_cd_c_Log2";"e3_bw";0;-0,000875319330049193;-0,00151637168653296;0,00283165460584187;-0,00642526037415623;0,00467462171405784;-0,00650871248039505;0,00350286554491622;-0,309119384914868;0,757230713811532;FALSE;100;"3";"Combined"
"hs_co_c_Log2";"e3_bw";0;-0,00275923391539589;-0,00156082534623148;0,00304174217625915;-0,0087209390311203;0,00320247120032853;-0,00673878922223895;0,00340988637500946;-0,90712287745219;0,364341821360827;FALSE;100;"3";"Combined"
"hs_cs_c_Log2";"e3_bw";0;-0,002852091062499;-0,00219461373043475;0,00353150951004345;-0,00977372251324486;0,00406954038824686;-0,00757781317705342;0,00449631796379676;-0,807612454217603;0,419313714958862;FALSE;100;"3";"Combined"
"hs_cu_c_Log2";"e3_bw";0;-0,00164823605436923;-0,00127354158575958;0,00314218809291594;-0,00780681154913507;0,00451033944039662;-0,00660108868436927;0,00563790602574394;-0,524550410615194;0,599895767306728;FALSE;100;"3";"Combined"
"hs_hg_c_Log2";"e3_bw";0;-0,0037488869485539;-0,00402315509258085;0,00355139026984271;-0,0107094839724916;0,00321171007538379;-0,0101693742752708;0,00207190608144869;-1,05561108853293;0,291145932805124;FALSE;100;"3";"Combined"
"hs_mn_c_Log2";"e3_bw";0;-0,00300339881609284;-0,00384635550098065;0,00327524345390369;-0,00942275802634465;0,00341596039415897;-0,0106409806702147;0,00186417653301141;-0,917000173685762;0,35914254910826;FALSE;100;"3";"Combined"
"hs_mo_c_Log2";"e3_bw";0;-0,009865990122318;-0,00942274863674022;0,00297897165572939;-0,0157046672785132;-0,00402731296612275;-0,0151361262134063;-0,0042821369550459;-3,31187780969415;0,000926720130074098;TRUE;100;"3";"Combined"
"hs_pb_c_Log2";"e3_bw";0;-0,000993238867115939;-0,00079017848416329;0,00295777481123899;-0,00679037097152412;0,00480389323729224;-0,00766358684253958;0,00439796050917189;-0,335806114563494;0,737017078917466;FALSE;100;"3";"Combined"
"hs_hum_mt_hs_h_None";"e3_bw";0;-0,0145509933290117;-0,0142186389959239;0,00428162542636707;-0,0229428249599821;-0,00615916169804132;-0,0219579443162498;-0,00605650184987655;-3,3984741494209;0,000677628665625101;TRUE;100;"3";"Combined"
"hs_tm_mt_hs_h_None";"e3_bw";0;0,00985309294719415;0,00958194374698018;0,00463546665452273;0,000767745252793229;0,0189384406415951;0,000853798504896382;0,0178396253712502;2,12558814064182;0,0335375679401832;TRUE;100;"3";"Combined"
"hs_uvdvf_mt_hs_h_None";"e3_bw";0;-0,00799003724325113;-0,00776076358807469;0,00501022375359845;-0,0178098953547912;0,0018298208682889;-0,0186520907600442;0,00217010110903751;-1,5947465894138;0,11076891509737;FALSE;100;"3";"Combined"
"hs_hum_dy_hs_h_None";"e3_bw";0;-0,00635389128182569;-0,00751223221001496;0,0037186777141415;-0,0136423656716548;0,000934583108003385;-0,014029171767038;-0,000280211455440699;-1,70864263328412;0,0875171663967564;FALSE;100;"3";"Combined"
"hs_hum_wk_hs_h_None";"e3_bw";0;-0,0144439839793131;-0,0149078899794428;0,00515172081500836;-0,0245411712351348;-0,00434679672349144;-0,0259385320764459;-0,00492053261676298;-2,80372025153885;0,00505167153706032;TRUE;100;"3";"Combined"
"hs_tm_dy_hs_h_None";"e3_bw";0;0,00374444764850432;0,00318171126177268;0,00514000715333074;-0,00632978125230217;0,0138186765493108;-0,00746671994387754;0,013685768107103;0,728490746569858;0,466313231077498;FALSE;100;"3";"Combined"
"hs_tm_wk_hs_h_None";"e3_bw";0;0,00261921571470006;0,00233861568698475;0,00443189127839332;-0,00606713157434802;0,0113055630037481;-0,00623549387222657;0,0102901835164131;0,590992772649783;0,554525263512896;FALSE;100;"3";"Combined"
"hs_uvdvf_dy_hs_h_None";"e3_bw";0;-0,000530324664864811;-0,000685556410201417;0,00496472099490551;-0,0102609990081695;0,00920034967843985;-0,0098210119407454;0,00916292752301819;-0,106818623928514;0,914932872251595;FALSE;100;"3";"Combined"
"hs_uvdvf_wk_hs_h_None";"e3_bw";0;-0,0165672091981589;-0,0155418436122055;0,0042259433673198;-0,0248499059988116;-0,00828451239750619;-0,023586019939027;-0,00848324928075861;-3,92035760021703;8,84176694172726e-05;TRUE;100;"3";"Combined"
"hs_ndvi100_h_None";"e3_bw";0;0,0029930325519341;0,0038701624152309;0,00416090952110706;-0,00516220025236554;0,0111482653562337;-0,00307603096428746;0,0104514302545264;0,719321710013481;0,471942722375171;FALSE;100;"3";"Combined"
"hs_ndvi100_s_None";"e3_bw";0;0,00423186381086147;0,00417677128993977;0,00355322218289501;-0,00273232369668154;0,0111960513184045;-0,00203926801756986;0,0119694773632178;1,19099329933079;0,233656215395327;FALSE;100;"3";"Combined"
"hs_dde_cadj_Log2";"e3_bw";0;-0,00354258547923789;-0,00345235772647785;0,00371609358185195;-0,0108259950628482;0,00374082410437238;-0,0109555798440891;0,00336035448911956;-0,953309006139831;0,340433529689479;FALSE;100;"3";"Combined"
"hs_ddt_cadj_Log2";"e3_bw";0;-0,0059253428710151;-0,00641275187022512;0,00316563995687294;-0,012129883174507;0,000279197432476799;-0,012852176823351;-0,000550968026262985;-1,87176777894484;0,0612387378037189;FALSE;100;"3";"Combined"
