"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"h_PM_Log";"e3_bw";0,18953694118342;1e-12;-0,0176011914113197;-0,0207317725519479;-0,0207317725519479;-0,0190037157096248;0,0143864517307241;-0,0547028169473897;0,00179428119406601;-0,0547028169473897;0,00179428119406601;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"hs_KIDMED_None";"e3_bw";0,18953694118342;1e-12;0,0261765382605729;0,0287358577283789;0,0287358577283789;0,0288667776162932;0,0178106238357197;-0,00478169129290221;0,061532502882955;-0,00478169129290221;0,061532502882955;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,94;0,06;0
"hs_as_c_Log2";"e3_bw";0,18953694118342;1e-12;0,0114488682547635;0,0285778958927974;0,0288665615078761;0,0281394923049454;0,0191107826753618;-0,00439358642739481;0,0650356986763297;-0,00439426923860785;0,065204187252525;99;0,99;0,9;TRUE;0,929292929292929;0,8;TRUE;TRUE;0,92;0,07;0,01
"hs_cs_c_Log2";"e3_bw";0,18953694118342;1e-12;0,00706978444444156;0,0128273854573414;0,0128273854573414;0,0137796112085765;0,0182713433493052;-0,0322222969377957;0,0438373331228779;-0,0322222969377957;0,0438373331228779;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,81;0,19;0
"hs_hg_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,00538044017901172;-0,0280796030082349;-0,0280796030082349;-0,0286671600953875;0,0208676598626896;-0,0691009433033331;0,00618176738141221;-0,0691009433033331;0,00618176738141221;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_mn_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,0130505403411339;-0,0186519960031129;-0,0186519960031129;-0,0184287872973764;0,0158436672560631;-0,0528882000127414;0,00674358559250577;-0,0528882000127414;0,00674358559250577;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,07;0,93;0
"hs_mo_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,0157847093690265;-0,0336393762809503;-0,0336393762809503;-0,0309433138900178;0,0223038347398955;-0,0822244635802831;-0,00233214753208715;-0,0822244635802831;-0,00233214753208715;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_pb_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,0113436673182723;-0,00663550814216209;-0,0067709266756756;-0,00625317970054425;0,011592778069904;-0,0288458364153492;0,0162559790838637;-0,0290364537786595;0,0164475064069507;98;0,98;0,9;TRUE;0,816326530612245;0,8;TRUE;TRUE;0,18;0,8;0,02
"hs_hum_mt_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,00764510750053903;0,0268440629937926;0,0268440629937926;0,0284349971108284;0,0224914882106381;-0,0103338414437755;0,072715352635165;-0,0103338414437755;0,072715352635165;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,9;0,1;0
"hs_ndvi100_s_None";"e3_bw";0,18953694118342;1e-12;-0,0038012912063102;-0,010081141558319;-0,0101829712710293;-0,0108182271008455;0,0182071274781069;-0,0450619981000101;0,0332725283007215;-0,0450997575119465;0,0333207866515322;99;0,99;0,9;TRUE;0,828282828282828;0,8;TRUE;TRUE;0,17;0,82;0,01
"hs_hcb_cadj_Log2";"e3_bw";0,18953694118342;1e-12;-0,0288791672220614;-0,04141887188348;-0,04141887188348;-0,0344326930391533;0,0256581442767475;-0,102773101143698;-0,00674929751032129;-0,102773101143698;-0,00674929751032129;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb118_cadj_Log2";"e3_bw";0,18953694118342;1e-12;-0,0110582549197293;-0,016521034405659;-0,016521034405659;-0,0146664149624061;0,0174860727456821;-0,0533705858178968;0,00685958599866309;-0,0533705858178968;0,00685958599866309;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_pcb180_cadj_Log2";"e3_bw";0,18953694118342;1e-12;0,0275903778043476;0,0176736881075941;0,0176736881075941;0,0150370699593424;0,0194727085697113;-0,0120208256840121;0,0616857077800957;-0,0120208256840121;0,0616857077800957;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,84;0,16;0
"hs_sumPCBs5_cadj_Log2";"e3_bw";0,18953694118342;1e-12;0,000464592457583959;0,0255783501418318;0,0255783501418318;0,0203842718023707;0,0262943862470601;-0,015609154715798;0,0804097867201267;-0,015609154715798;0,0804097867201267;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,87;0,13;0
"hs_pfhxs_c_Log2";"e3_bw";0,18953694118342;1e-12;0,00447561769616785;0,0166170409769979;0,0167848898757555;0,0158765207656485;0,0197514441055083;-0,0128057869354979;0,0559660442719402;-0,0128119651835123;0,0559830118050851;99;0,99;0,9;TRUE;0,878787878787879;0,8;TRUE;TRUE;0,87;0,12;0,01
"hs_pfoa_c_Log2";"e3_bw";0,18953694118342;1e-12;0,00980831268264795;0,0156093566697866;0,0157670269391784;0,0134045193456807;0,0135922031794589;-0,00538398248232467;0,0412315145044788;-0,00539872789727397;0,0412389746382212;99;0,99;0,9;TRUE;0,878787878787879;0,8;TRUE;TRUE;0,87;0,12;0,01
"hs_hm_pers_None";"e3_bw";0,18953694118342;1e-12;-0,00124036594326459;-0,00696853631796919;-0,00703892557370625;-0,0088427611430599;0,0154295286651324;-0,0321443467328555;0,0287232785601012;-0,032164937493658;0,0287898365669783;99;0,99;0,9;TRUE;0,808080808080808;0,8;TRUE;TRUE;0,19;0,8;0,01
"hs_trafload_h_pow1over3";"e3_bw";0,18953694118342;1e-12;-0,00218739473420746;-0,0103482775782621;-0,011498086198069;-0,00793866474967345;0,0142822990890582;-0,0439995833754715;0,00420799963890697;-0,0452926719374815;0,00421235020741899;90;0,9;0,9;TRUE;0,811111111111111;0,8;TRUE;TRUE;0,17;0,73;0,1
"hs_trafnear_h_pow1over3";"e3_bw";0,18953694118342;1e-12;-0,0044397686203901;-0,0103418397567265;-0,0110019571880069;-0,00870507523669529;0,0129239762818915;-0,0377658454392534;0,0146516562374007;-0,0381673501626659;0,0147798051024612;94;0,94;0,9;TRUE;0,851063829787234;0,8;TRUE;TRUE;0,14;0,8;0,06
"FAS_cat_None_Low";"e3_bw";0,18953694118342;1e-12;-0,0636570339854705;-0,130612069805857;-0,130612069805857;-0,129974996813993;0,0676264958858486;-0,252629725033267;-0,0164459677497883;-0,252629725033267;-0,0164459677497883;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_no2_dy_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;-0,0213670156996263;-0,038389334880447;-0,0387771059398455;-0,0333853301961953;0,0376939459122378;-0,12199983843047;0,0157097701345969;-0,122026426234911;0,0158396005159712;99;0,99;0,9;TRUE;0,858585858585859;0,8;TRUE;TRUE;0,14;0,85;0,01
"hs_no2_yr_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;-0,00690595232818252;-0,0386525667758812;-0,0411197518892353;-0,0353762827853148;0,0314796889522697;-0,121487938263765;0;-0,123486976101265;-0,000158196491149157;94;0,94;0,9;TRUE;0,98936170212766;0,8;TRUE;TRUE;0,01;0,93;0,06
"hs_pm25_dy_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,032666139172681;-0,0542435407015913;-0,0565036882308243;-0,0538011007152228;0,0493366250408635;-0,151334771874801;0,0137623887753154;-0,152058622989317;0,013989364535695;96;0,96;0,9;TRUE;0,916666666666667;0,8;TRUE;TRUE;0,08;0,88;0,04
"hs_pm25_yr_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,0988285631558736;-0,0846984467761013;-0,0846984467761013;-0,0853453436638791;0,0419572293695023;-0,167814130827844;-0,0198335929029154;-0,167814130827844;-0,0198335929029154;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pm25abs_dy_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;0,0376245398035391;0,0468305220772558;0,0473035576537937;0,0406897213758682;0,0426226006951182;-0,0118878641792418;0,14528805688395;-0,0118911132113452;0,145660195290675;99;0,99;0,9;TRUE;0,878787878787879;0,8;TRUE;TRUE;0,87;0,12;0,01
"hs_pm25abs_yr_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;-0,0757961422173804;-0,0654090546999669;-0,0667439333673132;-0,0570115037480317;0,0502769358138061;-0,184553200537505;-0,000568898148338106;-0,185263237524049;-0,002588241383652;98;0,98;0,9;TRUE;0,989795918367347;0,8;TRUE;TRUE;0,01;0,97;0,02
"hs_accesspoints300_h_Log";"hs_asthma";0,18953694118342;1e-12;-0,113655901689887;-0,130352964441039;-0,130352964441039;-0,122555519721954;0,0628147083158873;-0,28111293772992;-0,0326170440516299;-0,28111293772992;-0,0326170440516299;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_landuseshan300_h_None";"hs_asthma";0,18953694118342;1e-12;0,0235603657674527;0,0281666686662351;0,0299645411342927;0,0189703211260261;0,035973200823373;-0,0075268447909667;0,120054996064677;-0,00812664431677025;0,124718911988783;94;0,94;0,9;TRUE;0,914893617021277;0,8;TRUE;TRUE;0,86;0,08;0,06
"hs_walkability_mean_h_None";"hs_asthma";0,18953694118342;1e-12;0,0988467864165986;0,080281614397173;0,08450696252334;0,0701052204610993;0,0683950786799395;0;0,214823906714789;0,000439448819592628;0,216492867870312;95;0,95;0,9;TRUE;0,989473684210526;0,8;TRUE;TRUE;0,94;0,01;0,05
"hs_accesslines300_s_dic0";"hs_asthma";0,18953694118342;1e-12;-0,186949135351231;-0,108732361612179;-0,108732361612179;-0,0976117049354915;0,141214933849507;-0,382499108049687;0,149529385251783;-0,382499108049687;0,149529385251783;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,2;0,8;0
"hs_fdensity300_s_Log";"hs_asthma";0,18953694118342;1e-12;-0,0121039821135566;-0,0305807821153711;-0,0312048797095623;-0,0206001764505682;0,0400871870239222;-0,1298290060256;0,0288610084465348;-0,13063726138362;0,029422986144986;98;0,98;0,9;TRUE;0,806122448979592;0,8;TRUE;TRUE;0,19;0,79;0,02
"hs_landuseshan300_s_None";"hs_asthma";0,18953694118342;1e-12;-0,0183593260690477;-0,0387792874538513;-0,0412545611211184;-0,0199529651019548;0,0457038905809945;-0,144681469110714;0,00287575637823969;-0,145144542856298;0,00291484705146393;94;0,94;0,9;TRUE;0,925531914893617;0,8;TRUE;TRUE;0,07;0,87;0,06
"h_Absorbance_Log";"hs_asthma";0,18953694118342;1e-12;0,05829042698941;0,0597489282600935;0,0615968332578284;0,0527324532513067;0,0510918078122325;0;0,159307549034802;0,000133794220041126;0,159634331250283;97;0,97;0,9;TRUE;0,979381443298969;0,8;TRUE;TRUE;0,95;0,02;0,03
"h_Benzene_Log";"hs_asthma";0,18953694118342;1e-12;0,110758130724001;0,0914396452736903;0,0914396452736903;0,0843324426123978;0,0440375207062581;0,0117209466027784;0,1700196675833;0,0117209466027784;0,1700196675833;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_TEX_Log";"hs_asthma";0,18953694118342;1e-12;-0,0315686470288616;-0,0234979483804463;-0,0255412482396156;-0,0136148465656536;0,0324688201421928;-0,100045226698416;0,0105983464411514;-0,100177789928426;0,011054502290566;92;0,92;0,9;TRUE;0,847826086956522;0,8;TRUE;TRUE;0,14;0,78;0,08
"hs_KIDMED_None";"hs_asthma";0,18953694118342;1e-12;-0,0898454535980824;-0,098058809838465;-0,098058809838465;-0,0997233796129489;0,0570951579106417;-0,220103645117458;-0,00356008228240317;-0,220103645117458;-0,00356008228240317;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_sd_wk_None";"hs_asthma";0,18953694118342;1e-12;-0,0191711688814401;-0,0258964209586405;-0,0258964209586405;-0,0178780505884294;0,0340778899300562;-0,123149012581191;0,0153165252463147;-0,123149012581191;0,0153165252463147;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"hs_dif_hours_total_None";"hs_asthma";0,18953694118342;1e-12;-0,126844836321359;-0,129932736837087;-0,129932736837087;-0,128321906131098;0,055584505062797;-0,238655189033921;-0,035525797954304;-0,238655189033921;-0,035525797954304;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_as_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0324278070825016;-0,0352814147593914;-0,035637792686254;-0,0264473902789466;0,0484007859215191;-0,137114876461794;0,0288484907606508;-0,13748312408868;0,0291587628632215;99;0,99;0,9;TRUE;0,838383838383838;0,8;TRUE;TRUE;0,16;0,83;0,01
"hs_co_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0647338952587705;-0,064457986252866;-0,0651090770230969;-0,0582799678609686;0,04997727528568;-0,186797463591708;0,000840646278204566;-0,186916209070242;0,00084305313999622;99;0,99;0,9;TRUE;0,95959595959596;0,8;TRUE;TRUE;0,04;0,95;0,01
"hs_mn_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,0754875743060356;0,0751542992255668;0,0751542992255668;0,0630120173786126;0,0512113724269071;0,0012168750227577;0,18781814682114;0,0012168750227577;0,18781814682114;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_mo_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,0123285358960722;0,0294668671270655;0,0294668671270655;0,0237026487867873;0,0289043384918936;-0,0163928816300999;0,0973436270007832;-0,0163928816300999;0,0973436270007832;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"hs_pb_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0262384361245992;-0,0245995165600412;-0,0251015475102461;-0,0189836350004378;0,0271525093987992;-0,0806721321983999;0,0187788942740921;-0,0811657527869803;0,0192628599565971;98;0,98;0,9;TRUE;0,826530612244898;0,8;TRUE;TRUE;0,17;0,81;0,02
"hs_hum_dy_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0,0217454874199394;0,0450836483703288;0,0455390387579079;0,0295250663809429;0,0491643263586351;-0,0171721532985574;0,169488915109322;-0,0172073488609912;0,169566462218622;99;0,99;0,9;TRUE;0,888888888888889;0,8;TRUE;TRUE;0,88;0,11;0,01
"hs_hum_wk_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0,165375411999507;0,141131933436509;0,141131933436509;0,133503506761032;0,0655883797239349;0,0228895012561652;0,2680853229088;0,0228895012561652;0,2680853229088;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_ndvi100_h_None";"hs_asthma";0,18953694118342;1e-12;-0,113296104869335;-0,101528156893822;-0,102553693832143;-0,104864672941847;0,0602325980457669;-0,206200872748076;-0,00620224141899822;-0,206563208827893;-0,00897579509137284;99;0,99;0,9;TRUE;1;0,8;TRUE;TRUE;0;0,99;0,01
"hs_ndvi100_s_None";"hs_asthma";0,18953694118342;1e-12;-0,00600751618107653;-0,0403617988319112;-0,0407694937696073;-0,0337119792361045;0,0413582960559649;-0,146591502055978;0,0159629470876036;-0,146746229194373;0,0161162131920327;99;0,99;0,9;TRUE;0,878787878787879;0,8;TRUE;TRUE;0,12;0,87;0,01
"hs_dde_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,0412851732150282;0,0569893301888448;0,0569893301888448;0,0489600489471983;0,0606420929813401;-0,0583403329843588;0,164128705298311;-0,0583403329843588;0,164128705298311;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,87;0,13;0
"hs_pcb153_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0115011816335759;-0,0208566660106739;-0,0219543852743936;-0,0188920590519404;0,0305969887752718;-0,0829934804727511;0,0255448226462272;-0,0837401017679959;0,0262174382249495;95;0,95;0,9;TRUE;0,810526315789474;0,8;TRUE;TRUE;0,18;0,77;0,05
"hs_pcb170_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,0730238496705603;0,0959768275205904;0,0959768275205904;0,0895174749296182;0,0426684579351803;0,0151406160773502;0,173251645610279;0,0151406160773502;0,173251645610279;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_pcb180_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0823473188585219;-0,0825398360329469;-0,0825398360329469;-0,0847906650054655;0,0524408568836173;-0,186226012050946;0,00143851325835802;-0,186226012050946;0,00143851325835802;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_pfunda_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,00257881556316219;0,0215481005121617;0,0229235111831507;0,0134073774756383;0,0279586154537441;-0,00845433916157702;0,0823064259242012;-0,00916035782881382;0,0852516574816218;94;0,94;0,9;TRUE;0,893617021276596;0,8;TRUE;TRUE;0,84;0,1;0,06
"hs_hm_pers_None";"hs_asthma";0,18953694118342;1e-12;-0,0130216393023551;-0,0424510591584862;-0,0428798577358447;-0,0314374796272989;0,048098551905441;-0,164151895337524;0,0101007099917803;-0,164253148469986;0,0101226899099957;99;0,99;0,9;TRUE;0,868686868686869;0,8;TRUE;TRUE;0,13;0,86;0,01
"FAS_cat_None_Middle";"hs_asthma";0,18953694118342;1e-12;-0,109865098182694;-0,137215808826055;-0,138601827097025;-0,126614117435691;0,1027873579237;-0,327637545991905;0,0348257496451051;-0,328304802957578;0,0350376323075056;99;0,99;0,9;TRUE;0,94949494949495;0,8;TRUE;TRUE;0,05;0,94;0,01
"hs_no2_dy_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0187244551909692;-0,0402961378448533;-0,0407031695402558;-0,0349312630491995;0,0308295803045632;-0,100660402149048;0,00259080921218421;-0,100732110727716;0,00261275012722072;99;0,99;0,9;TRUE;0,94949494949495;0,8;TRUE;TRUE;0,05;0,94;0,01
"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0483342557049485;0,0518170681626829;0,0518170681626829;0,0527386909984347;0,030950192279441;0,000841485978628668;0,108700135690591;0,000841485978628668;0,108700135690591;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_pm10_wk_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,0319494450459662;-0,024188661485583;-0,0246823076383501;-0,0242353819368506;0,0212067864149702;-0,0623672060996933;0,0150876706565224;-0,0623923199899061;0,015676848715645;98;0,98;0,9;TRUE;0,918367346938776;0,8;TRUE;TRUE;0,08;0,9;0,02
"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0258241459430117;0,041020524370542;0,0427297128859813;0,0388962251511197;0,0273451478541628;0;0,0892816621832493;0,000143671464507545;0,0894439928367386;96;0,96;0,9;TRUE;0,979166666666667;0,8;TRUE;TRUE;0,94;0,02;0,04
"hs_pm25abs_yr_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,0436362438780729;0,033986198670875;0,0346797945621173;0,0303315622611981;0,0285746438255076;-0,00573177089729175;0,0951249597468344;-0,00575261947708549;0,0955047789217091;98;0,98;0,9;TRUE;0,928571428571429;0,8;TRUE;TRUE;0,91;0,07;0,02
"hs_connind300_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,0102582399080317;0,0137029069539912;0,0150581395098804;0,00874571239973489;0,0184814210118675;-0,0100598991484361;0,0553798779112462;-0,0110015366537455;0,0561038330525179;91;0,91;0,9;TRUE;0,824175824175824;0,8;TRUE;TRUE;0,75;0,16;0,09
"hs_fdensity300_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0386077585413609;-0,0314858719673638;-0,0318039110781452;-0,027459179731429;0,0282088199776143;-0,0909688533346055;0,00567894420971911;-0,091191633970165;0,00573892253517025;99;0,99;0,9;TRUE;0,919191919191919;0,8;TRUE;TRUE;0,08;0,91;0,01
"hs_popdens_h_Sqrt";"hs_zbmi_who";0,18953694118342;1e-12;0,0341750594687308;0,0448091682339136;0,0466762169103266;0,0468333751193142;0,0284598127302228;0;0,101376135106388;0,00199409201665547;0,101691004009836;96;0,96;0,9;TRUE;1;0,8;TRUE;TRUE;0,96;0;0,04
"hs_accesspoints300_s_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0717800944772886;-0,0714398683338425;-0,0714398683338425;-0,0686307688361563;0,0347400125129537;-0,136583004498016;-0,0156696840245092;-0,136583004498016;-0,0156696840245092;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_fdensity300_s_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0126053775567865;-0,0323618565350983;-0,033022302586835;-0,0281768983133623;0,0257535693849761;-0,0869042166204868;0,0019246720742595;-0,0873080533290483;0,00199948405921503;98;0,98;0,9;TRUE;0,938775510204082;0,8;TRUE;TRUE;0,06;0,92;0,02
"hs_landuseshan300_s_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,00748929695603068;-0,0184151508407149;-0,0195905860007606;-0,012917764242782;0,0211841088851939;-0,068665801776465;0,00740820106834422;-0,0717574684743424;0,00830005924321164;94;0,94;0,9;TRUE;0,872340425531915;0,8;TRUE;TRUE;0,12;0,82;0,06
"h_NO2_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,0141772650804631;0,020538785974563;0,0211740061593433;0,0192555172086645;0,0211128698321486;-0,0111590788966223;0,0684578856870098;-0,0113943041874325;0,0686022296699466;97;0,97;0,9;TRUE;0,865979381443299;0,8;TRUE;TRUE;0,84;0,13;0,03
"h_PM_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,0460825114881177;0,0419806763741437;0,0419806763741437;0,0392023331338687;0,0235529314638226;0,00391496087596887;0,0883267520481074;0,00391496087596887;0,0883267520481074;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_KIDMED_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0517119147391689;0,0555108225395408;0,0555108225395408;0,0553430459494836;0,021925860246965;0,0129534777281765;0,0955148791017173;0,0129534777281765;0,0955148791017173;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_dif_hours_total_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,0508480852480879;-0,0446570963428033;-0,0446570963428033;-0,0479013623675024;0,0223959694039803;-0,0835754517735279;-0,00159700066533924;-0,0835754517735279;-0,00159700066533924;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_co_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,0271370079812243;-0,0251966790822035;-0,0254511909921248;-0,0242236690082429;0,0216383074613792;-0,0722845037773921;0,00569311286556653;-0,0723117084461603;0,00570425063958514;99;0,99;0,9;TRUE;0,919191919191919;0,8;TRUE;TRUE;0,08;0,91;0,01
"hs_cs_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,115883032867864;0,100012567421475;0,100012567421475;0,0939222086816713;0,0291455927558609;0,0514604714700732;0,164879471132166;0,0514604714700732;0,164879471132166;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_cu_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,0825881303428187;0,089080589600488;0,089080589600488;0,0935006428068294;0,0306405920528156;0,0308488470128697;0,145367068312835;0,0308488470128697;0,145367068312835;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
