"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_pfos_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,000217306335320824;-0,00890658134208097;-0,00890658134208097;-0,00959244756491306;0,00363240834675152;-0,0152397597642809;-0,00235487199023185;-0,0152397597642809;-0,00235487199023185;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"e3_asmokcigd_p_None";"e3_bw";0,000121507529397887;1e-12;-0,000336199854898843;-0,00317315026754118;-0,00317315026754118;-0,00282145923808109;0,00263793004940925;-0,00869883533081922;0,00130966558766575;-0,00869883533081922;0,00130966558766575;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"h_thm_preg_Log";"e3_bw";0,000121507529397887;1e-12;9,40409279505463e-06;0,00482228917846991;0,00482228917846991;0,00459142081250239;0,00376962726019881;-0,00161845711404445;0,0126830863895728;-0,00161845711404445;0,0126830863895728;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,88;0,12;0
"h_pamod_t3_None_Often";"e3_bw";0,000121507529397887;1e-12;0,000155782743560938;0,123683555684579;0,123683555684579;0,122369357797085;0,00955344096223721;0,107148430274268;0,143046897387535;0,107148430274268;0,143046897387535;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Medium";"e3_bw";0,000121507529397887;1e-12;3,24459071819492e-05;0,12857444493548;0,12857444493548;0,12737842531383;0,0117278177100634;0,106111655672383;0,153208364380283;0,106111655672383;0,153208364380283;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_abs_ratio_preg_Log";"hs_asthma";0,000121507529397887;1e-12;-6,9701173855326e-07;-0,0892768262126676;-0,0892768262126676;-0,0868870509026723;0,0704356894408957;-0,204936867979898;0,0536098067259518;-0,204936867979898;0,0536098067259518;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"h_no2_ratio_preg_Log";"hs_asthma";0,000121507529397887;1e-12;-2,45343933934622e-06;-0,070603839029139;-0,070603839029139;-0,0673316165567381;0,0604533746934295;-0,188401093085405;0,0484859094407698;-0,188401093085405;0,0484859094407698;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"h_accesslines300_preg_dic0";"hs_asthma";0,000121507529397887;1e-12;-6,26891671401001e-07;-0,216144779786309;-0,216144779786309;-0,230884947512416;0,173454004261588;-0,51627537579326;0,09538853432569;-0,51627537579326;0,09538853432569;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,09;0,91;0
"h_connind300_preg_Sqrt";"hs_asthma";0,000121507529397887;1e-12;3,29482937100966e-06;0,0692843394440511;0,0692843394440511;0,0737687088986552;0,066494383607764;-0,0513104979251965;0,201791077452799;-0,0513104979251965;0,201791077452799;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
"h_landuseshan300_preg_None";"hs_asthma";0,000121507529397887;1e-12;-4,2402512622518e-06;-0,0652015569538169;-0,0652015569538169;-0,0623598054246476;0,0725523933044611;-0,187065661273724;0,0756618509635363;-0,187065661273724;0,0756618509635363;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,18;0,82;0
"h_popdens_preg_Sqrt";"hs_asthma";0,000121507529397887;1e-12;-9,02065304929587e-06;-0,136701839253673;-0,136701839253673;-0,13446716338339;0,061006033061299;-0,248449859294817;-0,0255100685476896;-0,248449859294817;-0,0255100685476896;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"h_walkability_mean_preg_None";"hs_asthma";0,000121507529397887;1e-12;4,34775750603229e-06;0,122707655936272;0,122707655936272;0,12519513903094;0,0632244548248462;-0,0155904518698678;0,242921338455328;-0,0155904518698678;0,242921338455328;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"hs_cd_m_Log2";"hs_asthma";0,000121507529397887;1e-12;-8,30421794171584e-06;-0,191113080833733;-0,191113080833733;-0,189590807811394;0,074982702486081;-0,32302924905354;-0,0342480534429873;-0,32302924905354;-0,0342480534429873;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_mo_m_Log2";"hs_asthma";0,000121507529397887;1e-12;1,49222054586499e-06;0,0640691996982154;0,0640691996982154;0,0592464121865117;0,0698786960449816;-0,0687421355629319;0,192409955961926;-0,0687421355629319;0,192409955961926;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"h_pressure_preg_None";"hs_asthma";0,000121507529397887;1e-12;7,27964115873168e-07;0,101120050160742;0,101120050160742;0,103836263860801;0,0593437572283761;-0,01119300487082;0,197057026601046;-0,01119300487082;0,197057026601046;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"h_ndvi100_preg_None";"hs_asthma";0,000121507529397887;1e-12;2,07514808358139e-06;0,119644212115541;0,119644212115541;0,112354762338938;0,0632016512547831;0,0141959572116468;0,241577115432298;0,0141959572116468;0,241577115432298;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_hcb_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;3,87988917046905e-06;0,102621834932989;0,102621834932989;0,0999459969446308;0,0593379884640011;-0,00106559501113033;0,230054822760557;-0,00106559501113033;0,230054822760557;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"hs_pcb118_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;2,78337055118918e-06;0,146845127808959;0,146845127808959;0,150604796186368;0,0790574417756364;-0,0119358957766164;0,292015319561945;-0,0119358957766164;0,292015319561945;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"hs_pcb138_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;3,96536598256495e-06;0,0476480615238832;0,0476480615238832;0,0445878228472202;0,0507412593351859;-0,0418487675929487;0,145783189682205;-0,0418487675929487;0,145783189682205;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"hs_pcb153_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;2,7020079980386e-06;0,130491168160405;0,130491168160405;0,132632566752596;0,0547123787880599;0,0257102151359237;0,225257560295855;0,0257102151359237;0,225257560295855;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_pcb170_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;-2,41160039947552e-07;-0,0782427133184621;-0,0782427133184621;-0,0777304425036505;0,0627922338099686;-0,197227574749586;0,0457995522970817;-0,197227574749586;0,0457995522970817;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,09;0,91;0
"e3_asmokcigd_p_None";"hs_asthma";0,000121507529397887;1e-12;4,43699741841797e-06;0,138790765354689;0,138790765354689;0,140698355041166;0,0647023031256766;0,00544679813003873;0,252790605349014;0,00544679813003873;0,252790605349014;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"h_clf_preg_Log";"hs_asthma";0,000121507529397887;1e-12;-5,04497671101722e-07;-0,0906531972606179;-0,0906531972606179;-0,0938795574697012;0,065283056825131;-0,198780183461831;0,0287874142428299;-0,198780183461831;0,0287874142428299;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"e3_alcpreg_yn_None_1";"hs_asthma";0,000121507529397887;1e-12;-1,34137668117615e-06;-0,266869146777958;-0,266869146777958;-0,273882474035919;0,133865091607815;-0,522610983120123;-0,0405708080891337;-0,522610983120123;-0,0405708080891337;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"h_pamod_t3_None_Often";"hs_asthma";0,000121507529397887;1e-12;-3,27912062016718e-06;-0,328026758478022;-0,328026758478022;-0,336104587822136;0,124783413467787;-0,561159712622721;-0,0896724233585829;-0,561159712622721;-0,0896724233585829;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"h_pamod_t3_None_Very Often";"hs_asthma";0,000121507529397887;1e-12;-2,00044958899815e-07;-0,296199829508923;-0,296199829508923;-0,296589933521038;0,116221475757695;-0,505246480813955;-0,101468298627643;-0,505246480813955;-0,101468298627643;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_pavig_t3_None_Low";"hs_asthma";0,000121507529397887;1e-12;-0,000883749182341055;-0,551847901498853;-0,551847901498853;-0,554051190394335;0,122218164707178;-0,784966310945014;-0,310053083056782;-0,784966310945014;-0,310053083056782;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_pavig_t3_None_Medium";"hs_asthma";0,000121507529397887;1e-12;-5,97117177659182e-07;-0,365847475747115;-0,365847475747115;-0,353320784216006;0,126130921989468;-0,608404471788786;-0,146297475643208;-0,608404471788786;-0,146297475643208;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_abs_ratio_preg_Log";"hs_zbmi_who";0,000121507529397887;1e-12;-4,16287508965675e-05;-0,00979284741199346;-0,00979284741199346;-0,00949223047934648;0,00631612920766174;-0,0223557199851825;0,000412558654656932;-0,0223557199851825;0,000412558654656932;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"h_pm25_ratio_preg_None";"hs_zbmi_who";0,000121507529397887;1e-12;-3,21632222923887e-05;-0,00353305727843329;-0,00353305727843329;-0,00434292886486313;0,0043899737451035;-0,0117616569498313;0,00570905298760253;-0,0117616569498313;0,00570905298760253;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"h_popdens_preg_Sqrt";"hs_zbmi_who";0,000121507529397887;1e-12;5,30547619795153e-05;0,013553050376286;0,013553050376286;0,0135936669816906;0,00502716729445441;0,00363441544936524;0,0233512130719458;0,00363441544936524;0,0233512130719458;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_walkability_mean_preg_None";"hs_zbmi_who";0,000121507529397887;1e-12;-4,14449814561691e-05;-0,0144924517666282;-0,0144924517666282;-0,0144840939740041;0,00418342032617228;-0,0222445327316025;-0,00575001167361104;-0,0222445327316025;-0,00575001167361104;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_as_m_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;4,43373490800612e-05;0,00983109279929556;0,00983109279929556;0,0101612849840568;0,00403100901696315;0,00250524371890312;0,0171249421802606;0,00250524371890312;0,0171249421802606;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_cd_m_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;0,000111661856373167;0,00562958623598014;0,00562958623598014;0,00576950061131525;0,00382290937833827;-0,00222825546776356;0,0127621496719822;-0,00222825546776356;0,0127621496719822;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"hs_cu_m_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-2,99988596702819e-06;-0,00503911316195538;-0,00503911316195538;-0,00498590793271211;0,00414614251923599;-0,012797758962431;0,00228067095991308;-0,012797758962431;0,00228067095991308;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_hg_m_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-3,07352879615549e-05;-0,00448946176691916;-0,00448946176691916;-0,003688052588189;0,00428370217864735;-0,0117371409589455;0,00277356607106195;-0,0117371409589455;0,00277356607106195;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"h_humidity_preg_None";"hs_zbmi_who";0,000121507529397887;1e-12;3,67341794167234e-05;0,0336182021133743;0,0336182021133743;0,0337215863947149;0,00598121586297828;0,0235653252874156;0,0442903014345249;0,0235653252874156;0,0442903014345249;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_ndvi100_preg_None";"hs_zbmi_who";0,000121507529397887;1e-12;2,80189280953292e-05;0,00494658723843497;0,00494658723843497;0,0053631904290395;0,00507726532421628;-0,00496905867163385;0,0141370186598013;-0,00496905867163385;0,0141370186598013;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
"hs_ddt_madj_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-2,13539274314392e-05;-0,00387567272448381;-0,00387567272448381;-0,00363099776911043;0,00362633014557214;-0,0100768899550293;0,00332036093463784;-0,0100768899550293;0,00332036093463784;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_hcb_madj_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-7,50092328982058e-05;-0,00468771596100623;-0,00468771596100623;-0,00458456164139008;0,00416539447412493;-0,013113369865823;0,0027808717465744;-0,013113369865823;0,0027808717465744;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"hs_pcb138_madj_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-7,22725808747163e-05;-0,00871721603136894;-0,00871721603136894;-0,00874041608990729;0,00583089411212583;-0,0185317789530611;0,00357439445504778;-0,0185317789530611;0,00357439445504778;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_pcb153_madj_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-2,03907329301477e-05;-0,008092053385876;-0,008092053385876;-0,00740322148920923;0,00553400284863553;-0,0174324395371262;0,00270821592293717;-0,0174324395371262;0,00270821592293717;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_pcb170_madj_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-5,22820916593409e-05;-0,00908165909336968;-0,00908165909336968;-0,0095626513838371;0,00646845819238034;-0,0199374273445945;0,00337087912547529;-0,0199374273445945;0,00337087912547529;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_sumPCBs5_madj_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-2,58565858354964e-05;-0,00506771142045209;-0,00506771142045209;-0,00540081576545886;0,00497526077304403;-0,013380662040677;0,00515524798332348;-0,013380662040677;0,00515524798332348;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_pfoa_m_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;8,57596574244173e-06;0,00449551577063305;0,00449551577063305;0,00418989251855788;0,00513632752091687;-0,00512802107717371;0,014364489503424;-0,00512802107717371;0,014364489503424;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
"hs_pfos_m_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-4,20806066140486e-05;-0,0102992122060169;-0,0102992122060169;-0,0103200218121012;0,0052721639070873;-0,020069908151306;-0,00131827924839763;-0,020069908151306;-0,00131827924839763;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_pfunda_m_Log2";"hs_zbmi_who";0,000121507529397887;1e-12;-7,5391596249817e-05;-0,00832745928028587;-0,00832745928028587;-0,00724484920442292;0,00558077518300225;-0,0197879854205212;-0,000109295093005342;-0,0197879854205212;-0,000109295093005342;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"h_trafload_preg_pow1over3";"hs_zbmi_who";0,000121507529397887;1e-12;6,42729790090818e-05;0,00735880165209724;0,00735880165209724;0,00743661371794701;0,00361088533335375;-4,38876797171669e-05;0,0144900395296592;-4,38876797171669e-05;0,0144900395296592;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"h_trafnear_preg_pow1over3";"hs_zbmi_who";0,000121507529397887;1e-12;-1,28578858097166e-05;-0,0081370243893757;-0,0081370243893757;-0,00833225256193609;0,00545185516834679;-0,0193418606489796;0,00353415635738793;-0,0193418606489796;0,00353415635738793;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,07;0,93;0
"h_bro_preg_Log";"hs_zbmi_who";0,000121507529397887;1e-12;1,07159820917134e-05;0,00818335638819705;0,00818335638819705;0,00794980525100017;0,00577943666315602;-0,00285073245289148;0,0182865610960568;-0,00285073245289148;0,0182865610960568;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"h_clf_preg_Log";"hs_zbmi_who";0,000121507529397887;1e-12;6,13763693373045e-05;0,00650176577345121;0,00650176577345121;0,00626625747449043;0,00446347062437232;-0,00110077367229343;0,0149547994554884;-0,00110077367229343;0,0149547994554884;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,93;0,07;0
"h_pamod_t3_None_Sometimes";"hs_zbmi_who";0,000121507529397887;1e-12;2,67378586133191e-05;0,0965558351779718;0,0965558351779718;0,096507264126171;0,0122187269646181;0,0717886498833602;0,119224273092727;0,0717886498833602;0,119224273092727;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Very Often";"hs_zbmi_who";0,000121507529397887;1e-12;2,60079588495771e-05;0,107975069481987;0,107975069481987;0,107641093145354;0,010692295198871;0,0877779418461318;0,125311086990269;0,0877779418461318;0,125311086990269;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Medium";"hs_zbmi_who";0,000121507529397887;1e-12;2,8302026754857e-05;0,11400433113545;0,11400433113545;0,114139724819579;0,0131366750972104;0,0888194139255437;0,136889538433168;0,0888194139255437;0,136889538433168;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_no2_ratio_preg_Log";"hs_correct_raven";0,000121507529397887;1e-12;0,000181170903721421;0,0156524336861226;0,0156524336861226;0,0150778853675763;0,00731093739346143;0,00343186886211041;0,0312042764275982;0,00343186886211041;0,0312042764275982;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pm25_ratio_preg_None";"hs_correct_raven";0,000121507529397887;1e-12;0,000107525126699491;0,00614945574109243;0,00614945574109243;0,00653546056359156;0,00580503680822972;-0,00493558653104493;0,0166514118899869;-0,00493558653104493;0,0166514118899869;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,85;0,15;0
"h_accesslines300_preg_dic0";"hs_correct_raven";0,000121507529397887;1e-12;7,19021302917184e-06;0,0190431972668051;0,0190431972668051;0,0186711944137238;0,0168186293287305;-0,0128671547028774;0,0553026518236303;-0,0128671547028774;0,0553026518236303;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,86;0,14;0
"h_builtdens300_preg_Sqrt";"hs_correct_raven";0,000121507529397887;1e-12;0,000156775856555936;0,00658007172144303;0,00658007172144303;0,00651409009156547;0,00567488429834618;-0,00427768238938124;0,0179646349107897;-0,00427768238938124;0,0179646349107897;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,87;0,13;0
"h_fdensity300_preg_Log";"hs_correct_raven";0,000121507529397887;1e-12;0,000140466894366063;0,0168495980731413;0,0168495980731413;0,0171353261656024;0,00678317267842137;0,00427472047975622;0,0297326525508785;0,00427472047975622;0,0297326525508785;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_frichness300_preg_None";"hs_correct_raven";0,000121507529397887;1e-12;0,00011491578529251;0,00891824802892425;0,00891824802892425;0,00907073611091186;0,0054284772504032;-0,00210827352693577;0,0213175487410747;-0,00210827352693577;0,0213175487410747;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"h_landuseshan300_preg_None";"hs_correct_raven";0,000121507529397887;1e-12;7,52283567604083e-06;0,00379638157789885;0,00379638157789885;0,00354783998331324;0,00454326206805111;-0,00505078444552458;0,0128880684969241;-0,00505078444552458;0,0128880684969241;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,84;0,16;0
"h_popdens_preg_Sqrt";"hs_correct_raven";0,000121507529397887;1e-12;-4,97142290222828e-05;-0,00929950158922425;-0,00929950158922425;-0,0090988751657697;0,00575813122492557;-0,0203576221269176;0,00143574488197769;-0,0203576221269176;0,00143574488197769;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_mo_m_Log2";"hs_correct_raven";0,000121507529397887;1e-12;3,99751344173847e-06;0,00625143054884358;0,00625143054884358;0,00620237864964786;0,00434619092377915;-0,00223309385704462;0,0137890361972903;-0,00223309385704462;0,0137890361972903;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"h_pressure_preg_None";"hs_correct_raven";0,000121507529397887;1e-12;-3,47697597853214e-06;-0,0304911908421377;-0,0304911908421377;-0,0303692067287198;0,00784150397560491;-0,0445971162741233;-0,0155106161944074;-0,0445971162741233;-0,0155106161944074;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_temperature_preg_None";"hs_correct_raven";0,000121507529397887;1e-12;4,06902370098443e-05;0,00935945945901266;0,00935945945901266;0,0096619529594881;0,00752416256264241;-0,00629305401696725;0,0230586919402167;-0,00629305401696725;0,0230586919402167;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,9;0,1;0
"hs_dde_madj_Log2";"hs_correct_raven";0,000121507529397887;1e-12;-4,28612644131709e-05;-0,007625001034888;-0,007625001034888;-0,00789225188767915;0,00546864996093739;-0,0186795574058172;0,00245875306571503;-0,0186795574058172;0,00245875306571503;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,09;0,91;0
"hs_hcb_madj_Log2";"hs_correct_raven";0,000121507529397887;1e-12;9,38012023437002e-05;0,00362589671427562;0,00362589671427562;0,00387959371779022;0,00461500908470666;-0,00470139937202822;0,011066806262543;-0,00470139937202822;0,011066806262543;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
