"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"h_landuseshan300_preg_None";"e3_bw";0,23895795329256;1e-12;-0,000931192621466455;0,00156523694940538;0,001885827649886;0,000778501903097326;0,0128824811527255;-0,0240597845791191;0,0245372348645444;-0,0265505873350968;0,0259071270831566;83;0,83;0,9;FALSE;0,433734939759036;0,8;FALSE;FALSE;0,47;0,36;0,17
"h_popdens_preg_Sqrt";"e3_bw";0,23895795329256;1e-12;-0,00134715881199457;0,000862363537079464;0,000879962792938229;-0,00109150311856263;0,0193279723193536;-0,0316478869099453;0,0442389809703698;-0,0319268922627722;0,0443461789861917;98;0,98;0,9;TRUE;0,510204081632653;0,8;FALSE;FALSE;0,48;0,5;0,02
"h_walkability_mean_preg_None";"e3_bw";0,23895795329256;1e-12;0,00532693879754629;-0,00973652364764696;-0,0105831778778771;-0,00875842565824886;0,0159768268846715;-0,0446633509425771;0,0202259056476673;-0,0454654841065038;0,0205230092049879;92;0,92;0,9;TRUE;0,282608695652174;0,8;FALSE;FALSE;0,26;0,66;0,08
"hs_as_m_Log2";"e3_bw";0,23895795329256;1e-12;0,000504802531292891;0,000991097345970228;0,00119409318791594;0,00225724837011059;0,0123423614720034;-0,0242546586505598;0,0214150995571977;-0,0255514546593655;0,0214842253841109;83;0,83;0,9;FALSE;0,602409638554217;0,8;FALSE;FALSE;0,5;0,33;0,17
"hs_cd_m_Log2";"e3_bw";0,23895795329256;1e-12;0,00262250135435368;0,00232352773295262;0,00247183801377938;0,00328114999439273;0,0189267878918434;-0,0307178070259761;0,0398938359571411;-0,0317800979736134;0,0414714771774999;94;0,94;0,9;TRUE;0,553191489361702;0,8;FALSE;FALSE;0,52;0,42;0,06
"hs_co_m_Log2";"e3_bw";0,23895795329256;1e-12;0;0,0089176134524429;0,0120508289897877;0,010662072305045;0,0141135808802318;-0,00729489185557559;0,0497529806182309;-0,00831580285355807;0,0541754488813754;74;0,74;0,9;FALSE;NA;0,8;FALSE;FALSE;0,57;0,17;0,26
"hs_cs_m_Log2";"e3_bw";0,23895795329256;1e-12;0;-0,0130922795045143;-0,0157738307283305;-0,00943604229136762;0,0180851057882858;-0,0558148289330554;0,0069436367827082;-0,057701072856039;0,00760131389768031;83;0,83;0,9;FALSE;NA;0,8;FALSE;FALSE;0,13;0,7;0,17
"hs_cu_m_Log2";"e3_bw";0,23895795329256;1e-12;0,015269508027778;0,0149878483730175;0,0152937228296097;0,0141865634668033;0,0165777626641134;-0,0151448536040685;0,0449939490141437;-0,0152459906696327;0,045045603957204;98;0,98;0,9;TRUE;0,816326530612245;0,8;TRUE;TRUE;0,8;0,18;0,02
"hs_hg_m_Log2";"e3_bw";0,23895795329256;1e-12;0;-0,00454048051751795;-0,0081080009241392;-0,00509411239104088;0,0109071026076376;-0,0316407399537512;0,00942210749310788;-0,0478396778672421;0,0102009747703864;56;0,56;0,9;FALSE;NA;0,8;FALSE;FALSE;0,13;0,43;0,44
"hs_mn_m_Log2";"e3_bw";0,23895795329256;1e-12;0,0054162939835302;0,0109835942901806;0,0119386894458484;0,00951951241619874;0,012429865407099;-0,00507617904691034;0,0383395846736959;-0,00514620909503104;0,0393646070489313;92;0,92;0,9;TRUE;0,815217391304348;0,8;TRUE;TRUE;0,75;0,17;0,08
"hs_mo_m_Log2";"e3_bw";0,23895795329256;1e-12;0,0117029370522864;0,00884176536942634;0,0092101722598191;0,0072820603178454;0,0148021044664418;-0,0198255264817081;0,0418854602804848;-0,0200821542626531;0,0423634758955527;96;0,96;0,9;TRUE;0,791666666666667;0,8;FALSE;FALSE;0,76;0,2;0,04
"hs_pb_m_Log2";"e3_bw";0,23895795329256;1e-12;0;-0,00208822354645059;-0,00242816691447743;-0,000336645450468634;0,0116238907670441;-0,0256111871877736;0,020229697728396;-0,0275829278695841;0,0207352287477043;86;0,86;0,9;FALSE;NA;0,8;FALSE;FALSE;0,38;0,48;0,14
"h_humidity_preg_None";"e3_bw";0,23895795329256;1e-12;-0,0234080987962067;-0,0162131963630772;-0,0186358578885945;-0,0146654338467907;0,024430688444832;-0,0709957903796296;0,0251285503833083;-0,0738724204403449;0,0253300357560046;87;0,87;0,9;FALSE;0,793103448275862;0,8;FALSE;FALSE;0,18;0,69;0,13
"h_pressure_preg_None";"e3_bw";0,23895795329256;1e-12;-0,000517542624622005;0,00639270620749616;0,00830221585389112;0,0019230221101822;0,0299586753251938;-0,034733207984126;0,101603387938224;-0,0368579946777142;0,109601609362481;77;0,77;0,9;FALSE;0,402597402597403;0,8;FALSE;FALSE;0,46;0,31;0,23
"h_temperature_preg_None";"e3_bw";0,23895795329256;1e-12;0,00716109677188761;0,0279716121684003;0,0314287777173037;0,0227737733434469;0,0272714162513618;-0,00358314044358158;0,0864500726679018;-0,00412661763810057;0,0864832566606256;89;0,89;0,9;FALSE;0,955056179775281;0,8;TRUE;FALSE;0,85;0,04;0,11
"h_ndvi100_preg_None";"e3_bw";0,23895795329256;1e-12;0,00914232159437465;0,00844216990643228;0,00959337489367304;0,00896040316936099;0,0211462280080409;-0,0340054851194448;0,0555000905183803;-0,0349258998137216;0,0555372811589481;88;0,88;0,9;FALSE;0,693181818181818;0,8;FALSE;FALSE;0,61;0,27;0,12
"hs_dde_madj_Log2";"e3_bw";0,23895795329256;1e-12;-0,0269144253035487;-0,0460896291187126;-0,0460896291187126;-0,0459231191587055;0,0272467494668184;-0,104273681250144;0,00223183043092968;-0,104273681250144;0,00223183043092968;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_ddt_madj_Log2";"e3_bw";0,23895795329256;1e-12;0,00117279670728164;-0,00103516492897534;-0,00118984474594866;-0,000393127410648622;0,00872437455666119;-0,0191935400373831;0,0165426243016667;-0,0203263036672035;0,0168324353894453;87;0,87;0,9;FALSE;0,459770114942529;0,8;FALSE;FALSE;0,4;0,47;0,13
"hs_hcb_madj_Log2";"e3_bw";0,23895795329256;1e-12;0,00321177783097512;0,0101115480309659;0,0120375571797214;0,00895972003362219;0,0126769191313988;-0,00669546349156788;0,0375859104967674;-0,00688218332611535;0,0399001357917574;84;0,84;0,9;FALSE;0,869047619047619;0,8;TRUE;FALSE;0,73;0,11;0,16
"hs_pcb118_madj_Log2";"e3_bw";0,23895795329256;1e-12;-0,0183877093442265;-0,0233312738003427;-0,0248205040429177;-0,0224460071504089;0,0272607847200377;-0,0890668096707904;0,0213063447599017;-0,0891676199142266;0,021324127896703;94;0,94;0,9;TRUE;0,861702127659574;0,8;TRUE;TRUE;0,13;0,81;0,06
"hs_pcb138_madj_Log2";"e3_bw";0,23895795329256;1e-12;0,0319595685269043;0,0223266477182706;0,024007148084162;0,0215417195515212;0,0245465008608469;-0,015908028421944;0,07859375862093;-0,0163897362453956;0,0807496028790885;93;0,93;0,9;TRUE;0,849462365591398;0,8;TRUE;TRUE;0,79;0,14;0,07
"hs_pcb153_madj_Log2";"e3_bw";0,23895795329256;1e-12;-0,000445680694349771;-0,00793646719733502;-0,00967861853333539;-0,00951166305506438;0,0178155305659025;-0,0439769823715507;0,020831241808587;-0,0461469656676393;0,0217589312603134;82;0,82;0,9;FALSE;0,707317073170732;0,8;FALSE;FALSE;0,24;0,58;0,18
"hs_pcb170_madj_Log2";"e3_bw";0,23895795329256;1e-12;-0,00362592869123165;0,0114725944664297;0,0123361230821824;0,00990069632856676;0,0268249159599738;-0,0349180383099553;0,0730108529672372;-0,0352635382813495;0,0751281414797744;93;0,93;0,9;TRUE;0,32258064516129;0,8;FALSE;FALSE;0,63;0,3;0,07
"hs_pcb180_madj_Log2";"e3_bw";0,23895795329256;1e-12;0;0,00366496830273666;0,00547010194438308;0,0067399555290725;0,0137073818521716;-0,0237717678702741;0,0356231625253444;-0,0278713898040103;0,0386464118933479;67;0,67;0,9;FALSE;NA;0,8;FALSE;FALSE;0,44;0,23;0,33
"hs_sumPCBs5_madj_Log2";"e3_bw";0,23895795329256;1e-12;0;-0,00217860769109402;-0,00294406444742435;-0,00102323259949491;0,0156719155809249;-0,0310333583275462;0,0211460395655964;-0,0360508189061653;0,0230936146892403;74;0,74;0,9;FALSE;NA;0,8;FALSE;FALSE;0,34;0,4;0,26
"hs_pfhxs_m_Log2";"e3_bw";0,23895795329256;1e-12;0,00509420640109013;0,0158473450281657;0,0172253750306149;0,015061081128151;0,0204466617879151;-0,0165324515965151;0,0637272857732559;-0,0165693747756804;0,0663284284641011;92;0,92;0,9;TRUE;0,826086956521739;0,8;TRUE;TRUE;0,76;0,16;0,08
"hs_pfna_m_Log2";"e3_bw";0,23895795329256;1e-12;0,00612566632840553;-0,00335602334677192;-0,00342451361915502;-0,00251132482658049;0,0180091779109846;-0,0389403987387625;0,029026668493508;-0,0389648173299962;0,029096722679003;98;0,98;0,9;TRUE;0,428571428571429;0,8;FALSE;FALSE;0,42;0,56;0,02
"hs_pfoa_m_Log2";"e3_bw";0,23895795329256;1e-12;0;-0,00673772194928657;-0,00898362926571542;-0,00538839475574953;0,0140759683971646;-0,0409503747556776;0,0147848904846474;-0,0440574521111322;0,0161441572970358;75;0,75;0,9;FALSE;NA;0,8;FALSE;FALSE;0,18;0,57;0,25
"hs_pfos_m_Log2";"e3_bw";0,23895795329256;1e-12;0;-0,00422369509162171;-0,00639953801760866;-0,00199267243813982;0,0163046157875503;-0,0430197981573128;0,0174386675192867;-0,0614241085416188;0,0240240223033618;66;0,66;0,9;FALSE;NA;0,8;FALSE;FALSE;0,24;0,42;0,34
"hs_pfunda_m_Log2";"e3_bw";0,23895795329256;1e-12;-0,000801300415241603;-0,00406354201883566;-0,00527732729718917;-0,00567642017339359;0,0143235819601976;-0,0364026714818502;0,0317295642081348;-0,0372372289163383;0,0335244168769116;77;0,77;0,9;FALSE;0,701298701298701;0,8;FALSE;FALSE;0,23;0,54;0,23
"e3_asmokcigd_p_None";"e3_bw";0,23895795329256;1e-12;-0,0054650763498302;-0,0166588922858365;-0,0183064750393808;-0,0160732693130708;0,0184710621790295;-0,0575616549813069;0,0133852522271459;-0,057897038432015;0,0142311079701297;91;0,91;0,9;TRUE;0,879120879120879;0,8;TRUE;TRUE;0,11;0,8;0,09
"h_distinvnear1_preg_Log";"e3_bw";0,23895795329256;1e-12;0;0,00249346469915306;0,00351192211148318;0,00214739945259221;0,00948789186739986;-0,0157833579038514;0,0259266925522354;-0,0163695706562882;0,0283276924566046;71;0,71;0,9;FALSE;NA;0,8;FALSE;FALSE;0,45;0,26;0,29
"h_trafload_preg_pow1over3";"e3_bw";0,23895795329256;1e-12;-0,000607484083179729;0,000767798020934965;0,00093633904992069;0,000469454579724419;0,00932204759480578;-0,0196728640521767;0,0173405351401213;-0,0203890985590831;0,0176053445460101;82;0,82;0,9;FALSE;0,451219512195122;0,8;FALSE;FALSE;0,45;0,37;0,18
"h_trafnear_preg_pow1over3";"e3_bw";0,23895795329256;1e-12;0;-0,00360089970343487;-0,00480119960457983;-0,00390579054025634;0,0136543988299504;-0,0346620537310669;0,0191324567152607;-0,0372187220200561;0,0233786371946843;75;0,75;0,9;FALSE;NA;0,8;FALSE;FALSE;0,24;0,51;0,25
"h_bro_preg_Log";"e3_bw";0,23895795329256;1e-12;0,00332263816441468;-0,0050702275617069;-0,0058278477720769;-0,00380094447834394;0,0185620028248155;-0,0488251188534775;0,0322135978053961;-0,0511768209884273;0,0350723991465537;87;0,87;0,9;FALSE;0,333333333333333;0,8;FALSE;FALSE;0,29;0,58;0,13
"h_clf_preg_Log";"e3_bw";0,23895795329256;1e-12;0;-0,0138852895177213;-0,0180328435295082;-0,0125214359315153;0,0200683766442495;-0,0609410290655564;0,0092372379411072;-0,0630601307170048;0,0104986298524973;77;0,77;0,9;FALSE;NA;0,8;FALSE;FALSE;0,12;0,65;0,23
"h_thm_preg_Log";"e3_bw";0,23895795329256;1e-12;-0,000399729022330369;0,00476839461091091;0,00548091334587461;0,00225906138779852;0,01372378604539;-0,0140443154565231;0,0369850195557891;-0,0142442915879676;0,0393487992623621;87;0,87;0,9;FALSE;0,367816091954023;0,8;FALSE;FALSE;0,55;0,32;0,13
"e3_alcpreg_yn_None_1";"e3_bw";0,23895795329256;1e-12;0,0115551036982217;0,0038361936171527;0,00395483878056979;0,00582597271308811;0,0279869717409676;-0,0527769476298876;0,0574640037822762;-0,0528822933313443;0,0588712799982908;97;0,97;0,9;TRUE;0,587628865979381;0,8;FALSE;FALSE;0,57;0,4;0,03
"h_pamod_t3_None_Often";"e3_bw";0,23895795329256;1e-12;0,0124152255162144;0,052382797723167;0,052382797723167;0,0349948639423297;0,0683357027743237;-0,0377824027368307;0,192499358353845;-0,0377824027368307;0,192499358353845;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,8;0,2;0
"h_pamod_t3_None_Sometimes";"e3_bw";0,23895795329256;1e-12;0,0325339926510868;0,0365997026772894;0,0373466353849892;0,0291736588923554;0,0675474671946483;-0,0682854380755796;0,18345957720265;-0,0685953373300097;0,184661315736375;98;0,98;0,9;TRUE;0,693877551020408;0,8;FALSE;FALSE;0,68;0,3;0,02
"h_pamod_t3_None_Very Often";"e3_bw";0,23895795329256;1e-12;-0,00119914188441223;0,0108942570615168;0,0108942570615168;0,00675727582427676;0,0531940650712203;-0,0877603515916319;0,11637541471561;-0,0877603515916319;0,11637541471561;100;1;0,9;TRUE;0,45;0,8;FALSE;FALSE;0,55;0,45;0
"h_pavig_t3_None_Low";"e3_bw";0,23895795329256;1e-12;-0,0796108184199514;-0,0849057306329888;-0,0849057306329888;-0,0741765567482732;0,0592905528672103;-0,196947739465164;0,0076780039882499;-0,196947739465164;0,0076780039882499;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"h_pavig_t3_None_Medium";"e3_bw";0,23895795329256;1e-12;-0,0932274129431012;-0,0934115591224354;-0,0934115591224354;-0,0853233705730566;0,0752129494960564;-0,250815159948996;0,030081726495511;-0,250815159948996;0,030081726495511;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_no2_dy_hs_h_Log";"e3_bw";0,23895795329256;1e-12;-0,0154188522621635;0,00645311942376044;0,00693883809006499;0,000232409538360826;0,0303813281233293;-0,0451321424824487;0,0828956817812402;-0,045601609815247;0,084953671442255;93;0,93;0,9;TRUE;0,494623655913978;0,8;FALSE;FALSE;0,47;0,46;0,07
"hs_no2_wk_hs_h_Log";"e3_bw";0,23895795329256;1e-12;0;-0,00643549786097828;-0,010549996493407;-0,00512127760474568;0,0175823789689682;-0,0606302345891527;0,0186850788037999;-0,0723544013230638;0,0216572558703791;61;0,61;0,9;FALSE;NA;0,8;FALSE;FALSE;0,18;0,43;0,39
"hs_no2_yr_hs_h_Log";"e3_bw";0,23895795329256;1e-12;0;-0,0131485835070255;-0,017531444676034;-0,00891853601972199;0,0229031609576527;-0,0738548157692155;0,00766346048612729;-0,0761147002920258;0,0111511062235583;75;0,75;0,9;FALSE;NA;0,8;FALSE;FALSE;0,11;0,64;0,25
"hs_pm10_dy_hs_h_None";"e3_bw";0,23895795329256;1e-12;0,0101191545121452;0,0148567477220118;0,015638681812644;0,0119516352972925;0,0189510228332595;-0,0141309708302083;0,0499181457577785;-0,0142929637755107;0,0502825111363152;95;0,95;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,76;0,19;0,05
"hs_pm10_wk_hs_h_None";"e3_bw";0,23895795329256;1e-12;0,0110331790598051;-0,0031864049471941;-0,00335411047073063;-0,00157835540273594;0,020185075716887;-0,0443240842253566;0,0328440281351974;-0,0445195009923822;0,0331667637265173;95;0,95;0,9;TRUE;0,452631578947368;0,8;FALSE;FALSE;0,43;0,52;0,05
"hs_pm10_yr_hs_h_None";"e3_bw";0,23895795329256;1e-12;0;0,00833720219589689;0,0160330811459556;0,0127087712075401;0,0156888379804535;-0,00466477599184795;0,049860760087069;-0,00982658773652161;0,0526910061593286;52;0,52;0,9;FALSE;NA;0,8;FALSE;FALSE;0,43;0,09;0,48
"hs_pm25_dy_hs_h_None";"e3_bw";0,23895795329256;1e-12;-0,0139216752984408;-0,0146273793832688;-0,0153972414560724;-0,0133233413404611;0,0174970297281822;-0,05163984212131;0,0159348153625574;-0,051845583479148;0,0162870302482054;95;0,95;0,9;TRUE;0,831578947368421;0,8;TRUE;TRUE;0,16;0,79;0,05
"hs_pm25_wk_hs_h_None";"e3_bw";0,23895795329256;1e-12;-0,000146212326644976;0,00174685658133581;0,00232914210844775;0,00132164944838702;0,0126360506565047;-0,0245562854748255;0,0321576405939538;-0,0259129933986708;0,0324013692063112;75;0,75;0,9;FALSE;0,466666666666667;0,8;FALSE;FALSE;0,4;0,35;0,25
"hs_pm25_yr_hs_h_None";"e3_bw";0,23895795329256;1e-12;0,0089274246222772;0,00982572926284578;0,00992497905337958;0,00463731604943139;0,039184887370261;-0,0612091220478581;0,0836622085028861;-0,0613643037333145;0,0837148928607971;99;0,99;0,9;TRUE;0,575757575757576;0,8;FALSE;FALSE;0,57;0,42;0,01
"hs_pm25abs_dy_hs_h_Log";"e3_bw";0,23895795329256;1e-12;0,0204993593419486;0,0183733663872391;0,0183733663872391;0,0197198020214659;0,0169287661227871;-0,0193957725406113;0,0455461443085636;-0,0193957725406113;0,0455461443085636;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,86;0,14;0
"hs_pm25abs_wk_hs_h_Log";"e3_bw";0,23895795329256;1e-12;0;-0,00382567291012423;-0,00510089721349898;-0,0041178777387446;0,0102274525432211;-0,0269224791418947;0,0153764128251928;-0,029121380127125;0,0157465060546383;75;0,75;0,9;FALSE;NA;0,8;FALSE;FALSE;0,21;0,54;0,25
"hs_pm25abs_yr_hs_h_Log";"e3_bw";0,23895795329256;1e-12;-0,00149295120106266;-0,00589373956076006;-0,00701635661995245;-0,00678695285608629;0,0162334707199773;-0,034874034226879;0,0210535658047972;-0,0358823051311173;0,0210682078630994;84;0,84;0,9;FALSE;0,678571428571429;0,8;FALSE;FALSE;0,27;0,57;0,16
"hs_accesslines300_h_dic0";"e3_bw";0,23895795329256;1e-12;0,052657855960328;0,0780294004925221;0,0780294004925221;0,0616870734764095;0,206494522390146;-0,329134833247363;0,451766225165827;-0,329134833247363;0,451766225165827;100;1;0,9;TRUE;0,68;0,8;FALSE;FALSE;0,68;0,32;0
"hs_accesspoints300_h_Log";"e3_bw";0,23895795329256;1e-12;-0,0352267631865283;-0,0539560149279333;-0,0539560149279333;-0,0477835503043877;0,0314393544875777;-0,128061961368518;-0,00739936863799287;-0,128061961368518;-0,00739936863799287;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_builtdens300_h_Sqrt";"e3_bw";0,23895795329256;1e-12;0;0,00245369448698619;0,0035052778385517;0,00311800334158014;0,0110773033986353;-0,0135716242351435;0,0274791418232623;-0,0143094466549212;0,0289742401158221;70;0,7;0,9;FALSE;NA;0,8;FALSE;FALSE;0,44;0,26;0,3
"hs_connind300_h_Log";"e3_bw";0,23895795329256;1e-12;-0,00277091733853542;-0,000875421465689771;-0,00112233521242278;-0,00127107210029524;0,0123411415108507;-0,0262158113282422;0,0320287052821659;-0,0267138209950429;0,032753349255135;78;0,78;0,9;FALSE;0,58974358974359;0,8;FALSE;FALSE;0,32;0,46;0,22
"hs_fdensity300_h_Log";"e3_bw";0,23895795329256;1e-12;0,00375993472551065;0,0130313570828547;0,0149785713596031;0,0132456475974486;0,0171958230324528;-0,0160122872300867;0,0557466181835149;-0,016019480655062;0,0564727232853898;87;0,87;0,9;FALSE;0,816091954022989;0,8;TRUE;FALSE;0,71;0,16;0,13
"hs_landuseshan300_h_None";"e3_bw";0,23895795329256;1e-12;0,00932259456732061;0,00145227568976145;0,00148191396914434;0,00230305627482314;0,0146908581601801;-0,0289452715172773;0,0235312411046035;-0,0290253852167364;0,023549728891503;98;0,98;0,9;TRUE;0,622448979591837;0,8;FALSE;FALSE;0,61;0,37;0,02
"hs_popdens_h_Sqrt";"e3_bw";0,23895795329256;1e-12;-0,00660161802660966;-0,00750852186180563;-0,00926978007630325;-0,00918779875717124;0,0154153775206635;-0,0478181718528513;0,0227422780451498;-0,0496464387982277;0,0270777713405523;81;0,81;0,9;FALSE;0,728395061728395;0,8;FALSE;FALSE;0,22;0,59;0,19
"hs_walkability_mean_h_None";"e3_bw";0,23895795329256;1e-12;0,00401976447665857;0,00227275649446156;0,00273826083670067;0,00184807716398931;0,0158174069457701;-0,0275885243733918;0,0385085428523381;-0,0279376053634073;0,0395851921187319;83;0,83;0,9;FALSE;0,566265060240964;0,8;FALSE;FALSE;0,47;0,36;0,17
"hs_accesslines300_s_dic0";"e3_bw";0,23895795329256;1e-12;-0,122000973307589;-0,115292474035424;-0,115292474035424;-0,107461398914869;0,131929394012685;-0,368361763391076;0,130592481801133;-0,368361763391076;0,130592481801133;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,2;0,8;0
"hs_accesspoints300_s_Log";"e3_bw";0,23895795329256;1e-12;-0,0282730494194015;-0,0340196385081565;-0,0347139168450576;-0,0351194247520047;0,0245925524225987;-0,0907614880453763;0,00319584376631861;-0,0909075969232492;0,00325963877080228;98;0,98;0,9;TRUE;0,928571428571429;0,8;TRUE;TRUE;0,07;0,91;0,02
"hs_builtdens300_s_Sqrt";"e3_bw";0,23895795329256;1e-12;0;-0,00429146452715256;-0,00681184845579771;-0,00530649179341995;0,00928830159902336;-0,0302528836107928;0,0111449157048376;-0,031317141914066;0,0170155600184251;63;0,63;0,9;FALSE;NA;0,8;FALSE;FALSE;0,12;0,51;0,37
"hs_connind300_s_Log";"e3_bw";0,23895795329256;1e-12;-0,00244638759211109;-0,0215344376179798;-0,0256362352594998;-0,0214397118390032;0,0234282698405798;-0,0821509918314043;0,00034267994220228;-0,0853919982228471;0,000601328256150359;84;0,84;0,9;FALSE;0,964285714285714;0,8;TRUE;FALSE;0,03;0,81;0,16
"hs_fdensity300_s_Log";"e3_bw";0,23895795329256;1e-12;-0,00533239624989428;-0,0075336657265773;-0,00941708215822163;-0,00545077286094148;0,0173866074554716;-0,0452288227193694;0,0228917036187001;-0,0468828911320697;0,0231541336785811;80;0,8;0,9;FALSE;0,6875;0,8;FALSE;FALSE;0,25;0,55;0,2
"hs_landuseshan300_s_None";"e3_bw";0,23895795329256;1e-12;-0,00764338510001386;-0,00922993436282249;-0,010032537350894;-0,0080028538034816;0,015205043981392;-0,0439417657844323;0,0210761191526182;-0,0440096047029443;0,0223134693764434;92;0,92;0,9;TRUE;0,760869565217391;0,8;FALSE;FALSE;0,22;0,7;0,08
"hs_popdens_s_Sqrt";"e3_bw";0,23895795329256;1e-12;0,00393867997716014;0,0188869058700975;0,0205292455109755;0,0168181390303949;0,0173966536575388;-0,00240434822392852;0,0607961605396573;-0,00246455941824051;0,0611188672127708;92;0,92;0,9;TRUE;0,91304347826087;0,8;TRUE;TRUE;0,84;0,08;0,08
"h_Absorbance_Log";"e3_bw";0,23895795329256;1e-12;0,010279145455548;0,00951824702974007;0,0103459206845001;0,00860342672556964;0,0192661789849369;-0,0234394683253987;0,0528459554564841;-0,0237338362163784;0,0538739806480683;92;0,92;0,9;TRUE;0,706521739130435;0,8;FALSE;FALSE;0,65;0,27;0,08
"h_Benzene_Log";"e3_bw";0,23895795329256;1e-12;-0,0313937355525121;-0,0290314698119829;-0,0290314698119829;-0,0282876245242022;0,0208319986115409;-0,0707695515384099;0,0109920448579141;-0,0707695515384099;0,0109920448579141;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
