"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_pfoa_m_Log2";"e3_bw";0,23895795329256;1e-12;0;-0,0182043842799169;-0,0227554803498961;-0,0133367672912881;0,0227274457563841;-0,0782578283992471;0,00343199689454927;-0,0788284172571644;0,00463303588875506;80;0,8;0,9;FALSE;NA;0,8;FALSE;FALSE;0,07;0,73;0,2
"hs_pfos_m_Log2";"e3_bw";0,23895795329256;1e-12;-0,00331658421863166;-0,0178713301475294;-0,0215317230693125;-0,0174076466154586;0,0194451169823019;-0,0613259134959589;0,00188795165668859;-0,0617260533028238;0,00282282908341628;83;0,83;0,9;FALSE;0,927710843373494;0,8;TRUE;FALSE;0,06;0,77;0,17
"hs_pfunda_m_Log2";"e3_bw";0,23895795329256;1e-12;0;0,00448247026846163;0,00640352895494519;0,00334616853351347;0,0121589260768883;-0,015521657762881;0,0295286979022788;-0,0165389285542454;0,0346579463512447;70;0,7;0,9;FALSE;NA;0,8;FALSE;FALSE;0,46;0,24;0,3
"e3_asmokcigd_p_None";"e3_bw";0,23895795329256;1e-12;-0,00197674089409352;-0,0152864518260762;-0,0177749439838095;-0,0140236786977864;0,0173525660964852;-0,0541198615140009;0,00486330706147189;-0,0548558181456749;0,00722619473955969;86;0,86;0,9;FALSE;0,906976744186046;0,8;TRUE;FALSE;0,08;0,78;0,14
"h_distinvnear1_preg_Log";"e3_bw";0,23895795329256;1e-12;0;0,000368541499213537;0,000484923025280969;0,000251133856861959;0,00949145977739171;-0,0174768463039402;0,0215754091077001;-0,0192222717823184;0,0225938482922855;76;0,76;0,9;FALSE;NA;0,8;FALSE;FALSE;0,4;0,36;0,24
"h_trafload_preg_pow1over3";"e3_bw";0,23895795329256;1e-12;0,00327206000821476;0,000935947318665186;0,00112764737188577;-0,000597908690149251;0,0136764010762688;-0,0257727691228851;0,031422924312547;-0,0262556895553724;0,0319258273041514;83;0,83;0,9;FALSE;0,44578313253012;0,8;FALSE;FALSE;0,37;0,46;0,17
"h_trafnear_preg_pow1over3";"e3_bw";0,23895795329256;1e-12;0;-0,0123253342803964;-0,0166558571356708;-0,0128650762911607;0,0170910790438857;-0,0584854136018631;0,007493156092928;-0,0634484791952732;0,00970140201270419;74;0,74;0,9;FALSE;NA;0,8;FALSE;FALSE;0,08;0,66;0,26
"h_bro_preg_Log";"e3_bw";0,23895795329256;1e-12;0,00138403281372611;-0,00447202335003478;-0,00559002918754348;-0,00136701337217008;0,0168822766534927;-0,0430282560386222;0,024313700544157;-0,0445289631390568;0,0259284867859875;80;0,8;0,9;FALSE;0,4375;0,8;FALSE;FALSE;0,35;0,45;0,2
"h_clf_preg_Log";"e3_bw";0,23895795329256;1e-12;0;-0,0120867441190481;-0,0180399165955941;-0,0151377025926545;0,0163527308518592;-0,047836470269212;0,00203213411267791;-0,0585749097814173;0,00379199192163286;67;0,67;0,9;FALSE;NA;0,8;FALSE;FALSE;0,05;0,62;0,33
"h_thm_preg_Log";"e3_bw";0,23895795329256;1e-12;0,00367631127443401;0,01013852438483;0,0116534763044023;0,00725269793725563;0,0168465508519857;-0,0102012268478126;0,0542691141017356;-0,0109198763585094;0,0547602546561653;87;0,87;0,9;FALSE;0,770114942528736;0,8;FALSE;FALSE;0,67;0,2;0,13
"e3_alcpreg_yn_None_1";"e3_bw";0,23895795329256;1e-12;0,00304215364812024;-0,0277616599542475;-0,0292227999518394;-0,0207566739330637;0,0361622590280733;-0,106759413698729;0,0272907756425588;-0,109000968178286;0,027825322376198;95;0,95;0,9;TRUE;0,178947368421053;0,8;FALSE;FALSE;0,17;0,78;0,05
"h_pamod_t3_None_Often";"e3_bw";0,23895795329256;1e-12;0,0196324046028807;0,0514757763445214;0,0519957336813347;0,0467853342367915;0,0502522181450422;-0,012590699423609;0,158213503265747;-0,0127491436127091;0,158272458329468;99;0,99;0,9;TRUE;0,868686868686869;0,8;TRUE;TRUE;0,86;0,13;0,01
"h_pamod_t3_None_Sometimes";"e3_bw";0,23895795329256;1e-12;0,00518420204117642;-0,0161814257005653;-0,0166818821655312;-0,0170966388180451;0,0625247949943323;-0,134500791699107;0,110144912412297;-0,13545836779872;0,112589353792835;97;0,97;0,9;TRUE;0,422680412371134;0,8;FALSE;FALSE;0,41;0,56;0,03
"h_pamod_t3_None_Very Often";"e3_bw";0,23895795329256;1e-12;0,00262440731592322;0,016279481989145;0,0173185978607926;0,00480383705177394;0,0511596685245808;-0,0567051207939145;0,117869852225333;-0,0577603830737366;0,118469450720544;94;0,94;0,9;TRUE;0,563829787234043;0,8;FALSE;FALSE;0,53;0,41;0,06
"h_pavig_t3_None_Low";"e3_bw";0,23895795329256;1e-12;-0,0815562823326775;-0,0659714453024504;-0,0659714453024504;-0,0701198489192411;0,0645516255741518;-0,206543779824603;0,0537841359775048;-0,206543779824603;0,0537841359775048;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"h_pavig_t3_None_Medium";"e3_bw";0,23895795329256;1e-12;-0,0562487316058178;-0,0411689079385747;-0,0411689079385747;-0,0323630870449559;0,0613994385836227;-0,148753673661296;0,0852614022168192;-0,148753673661296;0,0852614022168192;100;1;0,9;TRUE;0,74;0,8;FALSE;FALSE;0,26;0,74;0
"hs_no2_dy_hs_h_Log";"e3_bw";0,23895795329256;1e-12;-0,000627986441130655;0,0326371636941402;0,0343549091517266;0,02731739871714;0,0352390284595265;-0,018367494684756;0,100884583500986;-0,0186542880042824;0,100897823931291;95;0,95;0,9;TRUE;0,189473684210526;0,8;FALSE;FALSE;0,77;0,18;0,05
"hs_no2_wk_hs_h_Log";"e3_bw";0,23895795329256;1e-12;-0,00844430545376928;-0,0130659295430769;-0,0134700304567803;-0,0106936250453058;0,0233040603389677;-0,0712819443539017;0,027878968742097;-0,0729011919030135;0,0282018615046842;97;0,97;0,9;TRUE;0,752577319587629;0,8;FALSE;FALSE;0,24;0,73;0,03
"hs_no2_yr_hs_h_Log";"e3_bw";0,23895795329256;1e-12;0,0095187513998652;0,0106349614322384;0,0139933703055769;0,00886473766717782;0,0194813103139579;-0,0210178678751944;0,0571793931301527;-0,0229906312860749;0,0594911065172132;76;0,76;0,9;FALSE;0,710526315789474;0,8;FALSE;FALSE;0,54;0,22;0,24
"hs_pm10_dy_hs_h_None";"e3_bw";0,23895795329256;1e-12;0,0251494276821111;0,0197383901260821;0,0203488558000846;0,0163796847606389;0,0260278599377145;-0,0232178361986702;0,070574979762683;-0,0238734776716076;0,070691832009988;97;0,97;0,9;TRUE;0,804123711340206;0,8;TRUE;TRUE;0,78;0,19;0,03
"hs_pm10_wk_hs_h_None";"e3_bw";0,23895795329256;1e-12;0,0289228376313167;0,0153999576579636;0,0153999576579636;0,0134736520773346;0,0195599616192933;-0,0139176137957318;0,0508375022107331;-0,0139176137957318;0,0508375022107331;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
"hs_pm10_yr_hs_h_None";"e3_bw";0,23895795329256;1e-12;0,00358634700168406;0,00934395528483558;0,0133485075497651;0,00950981647591727;0,0188213503569157;-0,0127625659647936;0,0628804653512287;-0,0154587235895936;0,0678056849252387;70;0,7;0,9;FALSE;0,728571428571429;0,8;FALSE;FALSE;0,51;0,19;0,3
"hs_pm25_dy_hs_h_None";"e3_bw";0,23895795329256;1e-12;-0,0174970769577155;-0,0178523105081905;-0,0182166433757046;-0,016297086126267;0,0188962130005907;-0,061109576994284;0,0140582411380014;-0,0614145396704582;0,0142622354560206;98;0,98;0,9;TRUE;0,857142857142857;0,8;TRUE;TRUE;0,14;0,84;0,02
"hs_pm25_wk_hs_h_None";"e3_bw";0,23895795329256;1e-12;0;-0,00370273017438419;-0,00617121695730698;-0,00475517791912388;0,0118513384379066;-0,0348928357078833;0,019752766848883;-0,0389771930318564;0,024320693451071;60;0,6;0,9;FALSE;NA;0,8;FALSE;FALSE;0,18;0,42;0,4
"hs_pm25_yr_hs_h_None";"e3_bw";0,23895795329256;1e-12;0,0377316614041126;0,0151453655452555;0,017210642665063;0,0119578959429151;0,0385712584802335;-0,0465944561993826;0,104097960015047;-0,0466227806579175;0,10824226875317;88;0,88;0,9;FALSE;0,625;0,8;FALSE;FALSE;0,55;0,33;0,12
"hs_pm25abs_dy_hs_h_Log";"e3_bw";0,23895795329256;1e-12;0,0101140328626262;0,00681659531509808;0,00695570950520212;0,0120165715652231;0,0233988923921064;-0,040155575207487;0,0497570166536615;-0,0405581191290057;0,0500864831221811;98;0,98;0,9;TRUE;0,653061224489796;0,8;FALSE;FALSE;0,64;0,34;0,02
"hs_pm25abs_wk_hs_h_Log";"e3_bw";0,23895795329256;1e-12;-0,00324774263445116;-0,0115883250450453;-0,0146687658798042;-0,0125185219519148;0,0144384109377327;-0,0447245749674695;0,00843003775242822;-0,0451380805629508;0,00876226955204651;79;0,79;0,9;FALSE;0,873417721518987;0,8;TRUE;FALSE;0,1;0,69;0,21
"hs_pm25abs_yr_hs_h_Log";"e3_bw";0,23895795329256;1e-12;0,0124797133568133;-0,000975207315716341;-0,00104861001689929;-0,000757473644888416;0,0210598233112586;-0,0472020604821636;0,0388106293812219;-0,0480793888149544;0,0392810305465325;93;0,93;0,9;TRUE;0,451612903225806;0,8;FALSE;FALSE;0,42;0,51;0,07
"hs_accesslines300_h_dic0";"e3_bw";0,23895795329256;1e-12;0,00205469093184126;0,020079792029453;0,0220657055268715;0,0167874903921013;0,0836654615126336;-0,121236031265489;0,22258300828658;-0,124207525141587;0,222824531959552;91;0,91;0,9;TRUE;0,659340659340659;0,8;FALSE;FALSE;0,6;0,31;0,09
"hs_accesspoints300_h_Log";"e3_bw";0,23895795329256;1e-12;-0,0347450535057776;-0,0704222560681583;-0,0704222560681583;-0,0588327654303488;0,0468831718816398;-0,177372026317509;-0,00680740707224019;-0,177372026317509;-0,00680740707224019;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_builtdens300_h_Sqrt";"e3_bw";0,23895795329256;1e-12;0;0,00369509572641995;0,00543396430355876;0,00361721925547624;0,0140420895424164;-0,0208768818042888;0,0386805179627297;-0,0232622853170679;0,0433828546894909;68;0,68;0,9;FALSE;NA;0,8;FALSE;FALSE;0,44;0,24;0,32
"hs_connind300_h_Log";"e3_bw";0,23895795329256;1e-12;-0,00625326370767334;-0,00266030776996433;-0,00320519008429438;-0,00160049771489841;0,0158973906076388;-0,0379582684470936;0,0228875474001965;-0,0395095986164137;0,0230545438445851;83;0,83;0,9;FALSE;0,542168674698795;0,8;FALSE;FALSE;0,38;0,45;0,17
"hs_fdensity300_h_Log";"e3_bw";0,23895795329256;1e-12;0,00285522145359037;0,012569825777729;0,0155183034292951;0,0126399379896969;0,0164721269921392;-0,0118454040579727;0,0478537800000062;-0,0138110391650712;0,0496570020029969;81;0,81;0,9;FALSE;0,864197530864197;0,8;TRUE;FALSE;0,7;0,11;0,19
"hs_landuseshan300_h_None";"e3_bw";0,23895795329256;1e-12;0,0103546282161489;-0,00264944522811231;-0,00273138683310547;0,00112314765359515;0,0187966878243105;-0,049441264179078;0,0281906250333957;-0,0496284521196558;0,0283360894887223;97;0,97;0,9;TRUE;0,536082474226804;0,8;FALSE;FALSE;0,52;0,45;0,03
"hs_popdens_h_Sqrt";"e3_bw";0,23895795329256;1e-12;0,00574987226203212;0,00513735485127177;0,00552403747448577;0,00164384755944458;0,0219302220115935;-0,0354308056971088;0,0489265112155623;-0,0356354848181664;0,0489406297611924;93;0,93;0,9;TRUE;0,602150537634409;0,8;FALSE;FALSE;0,56;0,37;0,07
"hs_walkability_mean_h_None";"e3_bw";0,23895795329256;1e-12;0,00442598353705976;0,00782992430244574;0,00899991299131694;0,00750678977931009;0,0239025507116824;-0,0378086634636196;0,0716002983469382;-0,0410286598237702;0,0755444522225912;87;0,87;0,9;FALSE;0,67816091954023;0,8;FALSE;FALSE;0,59;0,28;0,13
"hs_accesslines300_s_dic0";"e3_bw";0,23895795329256;1e-12;-0,0954863469583859;-0,0741979710780376;-0,0741979710780376;-0,0802614078548523;0,0896577352682029;-0,240114504010571;0,091524401666043;-0,240114504010571;0,091524401666043;100;1;0,9;TRUE;0,78;0,8;FALSE;FALSE;0,22;0,78;0
"hs_accesspoints300_s_Log";"e3_bw";0,23895795329256;1e-12;-0,0147172169097898;-0,0169182621620579;-0,0172635328184264;-0,0154710760610626;0,0207575202432842;-0,0603505179341917;0,0201753905270711;-0,0605594705255048;0,0201920246943476;98;0,98;0,9;TRUE;0,816326530612245;0,8;TRUE;TRUE;0,18;0,8;0,02
"hs_builtdens300_s_Sqrt";"e3_bw";0,23895795329256;1e-12;-0,00356460290974737;-0,00516476541194485;-0,00622260893005404;-0,00424741338584122;0,0146726848750964;-0,0450452150821033;0,0191099548508829;-0,0483559135120467;0,0208331789913038;83;0,83;0,9;FALSE;0,734939759036145;0,8;FALSE;FALSE;0,22;0,61;0,17
"hs_connind300_s_Log";"e3_bw";0,23895795329256;1e-12;-0,00985761117738096;-0,0210816648693261;-0,024513563801542;-0,0212254826441154;0,0232230061151392;-0,069921190292266;0,00411971050650069;-0,0701982826631245;0,0046012444515089;86;0,86;0,9;FALSE;0,918604651162791;0,8;TRUE;FALSE;0,07;0,79;0,14
"hs_fdensity300_s_Log";"e3_bw";0,23895795329256;1e-12;-0,000423833270815708;-0,0139212009207866;-0,0185616012277154;-0,0146484982253675;0,0165801236656564;-0,0557297564362941;0,00220939053365534;-0,0567612451247134;0,0043292733838864;75;0,75;0,9;FALSE;0,933333333333333;0,8;TRUE;FALSE;0,05;0,7;0,25
"hs_landuseshan300_s_None";"e3_bw";0,23895795329256;1e-12;0,000137011366637101;9,40839967028142e-05;0,000114736581344895;0,00086375645723278;0,0140303692040293;-0,0249429353882466;0,0279345320001865;-0,0267578496785867;0,0304177906433471;82;0,82;0,9;FALSE;0,548780487804878;0,8;FALSE;FALSE;0,45;0,37;0,18
"hs_popdens_s_Sqrt";"e3_bw";0,23895795329256;1e-12;0;0,0109966786827158;0,0142814008866438;0,0111433546486498;0,0156092547957733;-0,00719487155569262;0,0532292526124209;-0,00822964516018281;0,0555789163457682;77;0,77;0,9;FALSE;NA;0,8;FALSE;FALSE;0,66;0,11;0,23
"h_Absorbance_Log";"e3_bw";0,23895795329256;1e-12;4,51157303827694e-05;-0,00218152355511392;-0,00287042573041306;0,000860522359393595;0,017474713236954;-0,0444539221919396;0,0262007134624879;-0,048018793790456;0,0278235543475557;76;0,76;0,9;FALSE;0,513157894736842;0,8;FALSE;FALSE;0,39;0,37;0,24
"h_Benzene_Log";"e3_bw";0,23895795329256;1e-12;-0,0405844005163748;-0,0459803534825788;-0,0459803534825788;-0,044900788121513;0,0238698183347607;-0,101440892316054;-0,0063324700772884;-0,101440892316054;-0,0063324700772884;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
