"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Childhood";"hs_tm_wk_hs_h_None";"e3_bw";-0,00101285295837142;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_uvdvf_dy_hs_h_None";"e3_bw";0,000621020734589285;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_uvdvf_wk_hs_h_None";"e3_bw";-0,000507688646469673;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_ndvi100_h_None";"e3_bw";0,000713008536059435;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_ndvi100_s_None";"e3_bw";0,00153832192060753;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_dde_cadj_Log2";"e3_bw";0,00303190038333797;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_ddt_cadj_Log2";"e3_bw";0,000497806360439073;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_hcb_cadj_Log2";"e3_bw";-0,00422406808521255;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Childhood";"hs_pcb118_cadj_Log2";"e3_bw";0,000699196775349358;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Childhood";"hs_pcb138_cadj_Log2";"e3_bw";0,00140337100244421;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_pcb153_cadj_Log2";"e3_bw";0,00169594762864484;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_pcb170_cadj_Log2";"e3_bw";-0,00180802342529731;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pcb180_cadj_Log2";"e3_bw";0,00186985193009756;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_sumPCBs5_cadj_Log2";"e3_bw";0,00234312177345651;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_pfhxs_c_Log2";"e3_bw";0,000575456138658656;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pfna_c_Log2";"e3_bw";-0,000665872541508806;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pfoa_c_Log2";"e3_bw";0,00255141579261188;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_pfos_c_Log2";"e3_bw";-0,00190079036851846;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_pfunda_c_Log2";"e3_bw";-0,00262570376246668;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_hm_pers_None";"e3_bw";0,00110772920465365;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_trafload_h_pow1over3";"e3_bw";-0,00227854697859443;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_trafnear_h_pow1over3";"e3_bw";0,000546941329699348;6;6;1;0;6;"Negative";1;0
"Childhood";"FAS_cat_None_Low";"e3_bw";-0,000477211217128049;6;6;1;6;0;"Positive";1;0
"Childhood";"FAS_cat_None_Middle";"e3_bw";-0,000299871093017796;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_globalexp2_None_no exposure";"e3_bw";-0,000592412968723817;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_no2_dy_hs_h_Log";"hs_asthma";-1,15032450846547e-06;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_no2_wk_hs_h_Log";"hs_asthma";-2,56476298913223e-07;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Childhood";"hs_no2_yr_hs_h_Log";"hs_asthma";-6,42891847358219e-06;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_pm10_dy_hs_h_None";"hs_asthma";-2,07620480727325e-05;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_pm10_wk_hs_h_None";"hs_asthma";-2,784552952055e-05;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_pm10_yr_hs_h_None";"hs_asthma";-6,72003164826258e-06;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_pm25_dy_hs_h_None";"hs_asthma";2,03044692902497e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_pm25_wk_hs_h_None";"hs_asthma";-5,80886913861729e-06;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_pm25_yr_hs_h_None";"hs_asthma";-2,37343077809294e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pm25abs_dy_hs_h_Log";"hs_asthma";-2,51647293644978e-05;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_pm25abs_wk_hs_h_Log";"hs_asthma";-8,59140420205919e-06;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pm25abs_yr_hs_h_Log";"hs_asthma";-2,52673773855163e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_accesslines300_h_dic0";"hs_asthma";1,4325490659687e-07;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_accesspoints300_h_Log";"hs_asthma";1,58186081631432e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_builtdens300_h_Sqrt";"hs_asthma";1,3459816573205e-05;6;6;1;2;4;"Negative";0,666666666666667;0,333333333333333
"Childhood";"hs_connind300_h_Log";"hs_asthma";9,93761334170289e-06;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Childhood";"hs_fdensity300_h_Log";"hs_asthma";-1,22692462123046e-05;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_landuseshan300_h_None";"hs_asthma";-5,44832991452257e-06;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_popdens_h_Sqrt";"hs_asthma";-8,69506158546834e-06;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Childhood";"hs_walkability_mean_h_None";"hs_asthma";-1,56077227076145e-05;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_accesslines300_s_dic0";"hs_asthma";3,98246414499769e-06;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_accesspoints300_s_Log";"hs_asthma";2,43806337950138e-05;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_builtdens300_s_Sqrt";"hs_asthma";5,18774930000395e-05;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_connind300_s_Log";"hs_asthma";3,1827476428626e-05;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Childhood";"hs_fdensity300_s_Log";"hs_asthma";2,1415427105559e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_landuseshan300_s_None";"hs_asthma";-6,65260240846917e-06;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_popdens_s_Sqrt";"hs_asthma";-4,23786072617366e-06;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"h_Absorbance_Log";"hs_asthma";2,44944570153925e-06;6;6;1;6;0;"Positive";1;1
"Childhood";"h_Benzene_Log";"hs_asthma";9,69699828933446e-05;6;6;1;6;0;"Positive";1;1
"Childhood";"h_NO2_Log";"hs_asthma";1,08610848744796e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"h_PM_Log";"hs_asthma";4,60636964895477e-05;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"h_TEX_Log";"hs_asthma";-4,15125964858751e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_KIDMED_None";"hs_asthma";-6,85774931416082e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_mvpa_prd_alt_None";"hs_asthma";-3,71752064655508e-05;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Childhood";"hs_sd_wk_None";"hs_asthma";3,66322969491301e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_dif_hours_total_None";"hs_asthma";-5,39105735440968e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_as_c_Log2";"hs_asthma";2,09492213454117e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_cd_c_Log2";"hs_asthma";5,63825081760148e-06;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_co_c_Log2";"hs_asthma";-1,97987734920648e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_cs_c_Log2";"hs_asthma";2,3835878850873e-05;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_cu_c_Log2";"hs_asthma";3,84830243566964e-05;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_hg_c_Log2";"hs_asthma";-1,57401573646695e-05;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_mn_c_Log2";"hs_asthma";1,84415060284067e-05;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_mo_c_Log2";"hs_asthma";3,02802770909182e-05;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pb_c_Log2";"hs_asthma";2,58705214779642e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_hum_mt_hs_h_None";"hs_asthma";-5,34213425538865e-07;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_tm_mt_hs_h_None";"hs_asthma";1,80296495207754e-06;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_uvdvf_mt_hs_h_None";"hs_asthma";-9,60881418540321e-07;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_hum_dy_hs_h_None";"hs_asthma";-4,74904158748356e-05;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_hum_wk_hs_h_None";"hs_asthma";-5,29471324929207e-06;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_tm_dy_hs_h_None";"hs_asthma";2,18409049654986e-06;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_tm_wk_hs_h_None";"hs_asthma";5,19270017449402e-06;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_uvdvf_dy_hs_h_None";"hs_asthma";1,63545886731576e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_uvdvf_wk_hs_h_None";"hs_asthma";2,71049017834033e-05;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_ndvi100_h_None";"hs_asthma";-3,10679495818494e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_ndvi100_s_None";"hs_asthma";-2,6503030374601e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_dde_cadj_Log2";"hs_asthma";-3,41810667871624e-05;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_ddt_cadj_Log2";"hs_asthma";-4,06613349449056e-05;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_hcb_cadj_Log2";"hs_asthma";5,87316646833914e-05;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_pcb118_cadj_Log2";"hs_asthma";1,77772371467416e-06;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Childhood";"hs_pcb138_cadj_Log2";"hs_asthma";2,05176421409404e-06;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_pcb153_cadj_Log2";"hs_asthma";-1,67918886475352e-06;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_pcb170_cadj_Log2";"hs_asthma";5,16370977450261e-06;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pcb180_cadj_Log2";"hs_asthma";-7,02726626872235e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_sumPCBs5_cadj_Log2";"hs_asthma";-3,38685287240097e-06;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_pfhxs_c_Log2";"hs_asthma";2,70721590491779e-06;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_pfna_c_Log2";"hs_asthma";1,891092332368e-05;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pfoa_c_Log2";"hs_asthma";-7,11635603687263e-06;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pfos_c_Log2";"hs_asthma";-1,23910143287204e-05;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_pfunda_c_Log2";"hs_asthma";2,7554551921443e-05;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_hm_pers_None";"hs_asthma";-5,37651355688783e-05;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_trafload_h_pow1over3";"hs_asthma";1,85631038525464e-05;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Childhood";"hs_trafnear_h_pow1over3";"hs_asthma";1,5837393338978e-07;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"FAS_cat_None_Low";"hs_asthma";5,40527860302305e-06;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"FAS_cat_None_Middle";"hs_asthma";1,3501312046536e-05;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_globalexp2_None_no exposure";"hs_asthma";-4,14432922891785e-06;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_no2_dy_hs_h_Log";"hs_zbmi_who";-3,83512534857248e-05;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_no2_wk_hs_h_Log";"hs_zbmi_who";-6,59403605851402e-05;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_no2_yr_hs_h_Log";"hs_zbmi_who";0,000534963385878756;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0,00159613503385654;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_pm10_wk_hs_h_None";"hs_zbmi_who";-0,00065299613316824;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pm10_yr_hs_h_None";"hs_zbmi_who";0,00052293807053184;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0,00147620651764187;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pm25_wk_hs_h_None";"hs_zbmi_who";-0,000677118215308782;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_pm25_yr_hs_h_None";"hs_zbmi_who";0,000879997954793748;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_pm25abs_dy_hs_h_Log";"hs_zbmi_who";0,000131474162559205;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_pm25abs_wk_hs_h_Log";"hs_zbmi_who";-0,000158978567754994;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pm25abs_yr_hs_h_Log";"hs_zbmi_who";0,00135298358881373;6;6;1;2;4;"Negative";0,666666666666667;0,333333333333333
"Childhood";"hs_accesslines300_h_dic0";"hs_zbmi_who";-3,32281565298387e-05;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_accesspoints300_h_Log";"hs_zbmi_who";-0,00145561005922674;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_builtdens300_h_Sqrt";"hs_zbmi_who";-0,000159439698918039;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_connind300_h_Log";"hs_zbmi_who";0,000501477906784821;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_fdensity300_h_Log";"hs_zbmi_who";-0,00169677284280386;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_landuseshan300_h_None";"hs_zbmi_who";-0,00314877486420407;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_popdens_h_Sqrt";"hs_zbmi_who";0,00162514678914985;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_walkability_mean_h_None";"hs_zbmi_who";-0,00217067691862592;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_accesslines300_s_dic0";"hs_zbmi_who";4,60866363017098e-05;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Childhood";"hs_accesspoints300_s_Log";"hs_zbmi_who";-0,00190171200087067;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_builtdens300_s_Sqrt";"hs_zbmi_who";0,000381320226614507;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_connind300_s_Log";"hs_zbmi_who";-0,000832323009861259;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Childhood";"hs_fdensity300_s_Log";"hs_zbmi_who";-0,00106567262373779;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_landuseshan300_s_None";"hs_zbmi_who";-0,000901823429280395;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_popdens_s_Sqrt";"hs_zbmi_who";0,000118774765038374;6;6;1;0;6;"Negative";1;0
"Childhood";"h_Absorbance_Log";"hs_zbmi_who";0,00150974065571013;6;6;1;0;6;"Negative";1;0
"Childhood";"h_Benzene_Log";"hs_zbmi_who";0,000509286536329495;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Childhood";"h_NO2_Log";"hs_zbmi_who";0,000174993478586524;6;6;1;6;0;"Positive";1;1
"Childhood";"h_PM_Log";"hs_zbmi_who";0,00540881260407512;6;6;1;6;0;"Positive";1;1
"Childhood";"h_TEX_Log";"hs_zbmi_who";0,00174883497120517;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_KIDMED_None";"hs_zbmi_who";0,00233236326227544;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_mvpa_prd_alt_None";"hs_zbmi_who";-0,00120641654044795;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_sd_wk_None";"hs_zbmi_who";-0,000436056812825647;6;6;1;6;0;"Positive";1;0
"Childhood";"hs_dif_hours_total_None";"hs_zbmi_who";-0,00455123759785718;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_as_c_Log2";"hs_zbmi_who";-0,000251019363860865;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_cd_c_Log2";"hs_zbmi_who";-0,00106243916000437;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_co_c_Log2";"hs_zbmi_who";-0,00177778551361677;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_cs_c_Log2";"hs_zbmi_who";0,0058522693644881;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_cu_c_Log2";"hs_zbmi_who";0,00532629223576936;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_hg_c_Log2";"hs_zbmi_who";-0,00125023299861203;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_mn_c_Log2";"hs_zbmi_who";-0,000122076699092016;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_mo_c_Log2";"hs_zbmi_who";-0,00512536679830095;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pb_c_Log2";"hs_zbmi_who";-0,00321617648516663;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_hum_mt_hs_h_None";"hs_zbmi_who";0,000635995204919682;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Childhood";"hs_tm_mt_hs_h_None";"hs_zbmi_who";-0,00109834048573791;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_uvdvf_mt_hs_h_None";"hs_zbmi_who";-0,000883678164191155;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Childhood";"hs_hum_dy_hs_h_None";"hs_zbmi_who";0,00123882641302867;6;6;1;0;6;"Negative";1;0
"Childhood";"hs_hum_wk_hs_h_None";"hs_zbmi_who";-0,000797532104872404;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_tm_dy_hs_h_None";"hs_zbmi_who";-0,00199175441076623;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_tm_wk_hs_h_None";"hs_zbmi_who";-0,00150174962875606;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_uvdvf_dy_hs_h_None";"hs_zbmi_who";-0,000955806620133156;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_uvdvf_wk_hs_h_None";"hs_zbmi_who";-0,0018828103363128;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_ndvi100_h_None";"hs_zbmi_who";-0,00028511973551697;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Childhood";"hs_ndvi100_s_None";"hs_zbmi_who";0,000223463255060135;6;6;1;3;3;"Tie";0,5;0,5
"Childhood";"hs_dde_cadj_Log2";"hs_zbmi_who";-0,012017599870118;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_ddt_cadj_Log2";"hs_zbmi_who";-0,00351943016995791;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_hcb_cadj_Log2";"hs_zbmi_who";-0,0092671886372376;6;6;1;0;6;"Negative";1;1
