"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Pregnancy";"hs_hcb_madj_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb118_madj_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb138_madj_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb153_madj_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb170_madj_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb180_madj_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_sumPCBs5_madj_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfhxs_m_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfna_m_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfoa_m_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfos_m_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfunda_m_Log2";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_asmokcigd_p_None";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_distinvnear1_preg_Log";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafload_preg_pow1over3";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafnear_preg_pow1over3";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_bro_preg_Log";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_clf_preg_Log";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_thm_preg_Log";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_alcpreg_yn_None_1";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Often";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Sometimes";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Very Often";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Low";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Medium";"e3_bw";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_abs_ratio_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_no2_ratio_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm10_ratio_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm25_ratio_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesslines300_preg_dic0";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesspoints300_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_builtdens300_preg_Sqrt";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_connind300_preg_Sqrt";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_fdensity300_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_frichness300_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_landuseshan300_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_popdens_preg_Sqrt";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_walkability_mean_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_as_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cd_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_co_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cs_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cu_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hg_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mn_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mo_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pb_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_humidity_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pressure_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_temperature_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_ndvi100_preg_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_dde_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_ddt_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hcb_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb118_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb138_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb153_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb170_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb180_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_sumPCBs5_madj_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfhxs_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfna_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfoa_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfos_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfunda_m_Log2";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_asmokcigd_p_None";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_distinvnear1_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafload_preg_pow1over3";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafnear_preg_pow1over3";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_bro_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_clf_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_thm_preg_Log";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_alcpreg_yn_None_1";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Often";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Sometimes";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Very Often";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Low";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Medium";"hs_asthma";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_abs_ratio_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_no2_ratio_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm10_ratio_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm25_ratio_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesslines300_preg_dic0";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesspoints300_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_builtdens300_preg_Sqrt";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_connind300_preg_Sqrt";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_fdensity300_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_frichness300_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_landuseshan300_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_popdens_preg_Sqrt";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_walkability_mean_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_as_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cd_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_co_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cs_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cu_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hg_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mn_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mo_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pb_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_humidity_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pressure_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_temperature_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_ndvi100_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_dde_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_ddt_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hcb_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb118_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb138_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb153_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb170_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb180_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_sumPCBs5_madj_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfhxs_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfna_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfoa_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfos_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfunda_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_asmokcigd_p_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_distinvnear1_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafload_preg_pow1over3";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafnear_preg_pow1over3";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_bro_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_clf_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_thm_preg_Log";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_alcpreg_yn_None_1";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Often";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Sometimes";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Very Often";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Low";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Medium";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_abs_ratio_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_no2_ratio_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm10_ratio_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm25_ratio_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesslines300_preg_dic0";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesspoints300_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_builtdens300_preg_Sqrt";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_connind300_preg_Sqrt";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_fdensity300_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_frichness300_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_landuseshan300_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_popdens_preg_Sqrt";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_walkability_mean_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_as_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cd_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_co_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cs_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cu_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hg_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mn_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mo_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pb_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_humidity_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pressure_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_temperature_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_ndvi100_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_dde_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_ddt_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hcb_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb118_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb138_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb153_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb170_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb180_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_sumPCBs5_madj_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfhxs_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfna_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfoa_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfos_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfunda_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_asmokcigd_p_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_distinvnear1_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafload_preg_pow1over3";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafnear_preg_pow1over3";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_bro_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_clf_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_thm_preg_Log";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_alcpreg_yn_None_1";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Often";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Sometimes";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pamod_t3_None_Very Often";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Low";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pavig_t3_None_Medium";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_abs_ratio_preg_Log";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_no2_ratio_preg_Log";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm10_ratio_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pm25_ratio_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesslines300_preg_dic0";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_accesspoints300_preg_Log";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_builtdens300_preg_Sqrt";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_connind300_preg_Sqrt";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_fdensity300_preg_Log";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_frichness300_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_landuseshan300_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_popdens_preg_Sqrt";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_walkability_mean_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_as_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cd_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_co_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cs_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_cu_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hg_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mn_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mo_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pb_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_humidity_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_pressure_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_temperature_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_ndvi100_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_dde_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_ddt_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hcb_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb118_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb138_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb153_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb170_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pcb180_madj_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
