"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_pm25abs_wk_hs_h_Log";"e3_bw";0,18953694118342;1e-12;-0,00652422438760342;-0,0166180319721155;-0,0182615735957313;-0,016318740477715;0,0210222279414821;-0,0761591984929089;0,0143845447526273;-0,078911399450099;0,0150024985866339;91;0,91;0,9;TRUE;0,868131868131868;0,8;TRUE;TRUE;0,12;0,79;0,09
"hs_pm25abs_yr_hs_h_Log";"e3_bw";0,18953694118342;1e-12;0,0160310462221883;0,00478961085445899;0,00488735801475407;0,00608266663887029;0,0236191675759686;-0,0459721025497757;0,0607889370271779;-0,0460024518323266;0,0614235376452394;98;0,98;0,9;TRUE;0,642857142857143;0,8;FALSE;FALSE;0,63;0,35;0,02
"hs_accesslines300_h_dic0";"e3_bw";0,18953694118342;1e-12;0,000836646976054164;0,0429080172195798;0,0433414315349291;0,0162911688876879;0,108384923653282;-0,100456196314075;0,294859112963721;-0,100533787039037;0,295211804705215;99;0,99;0,9;TRUE;0,585858585858586;0,8;FALSE;FALSE;0,58;0,41;0,01
"hs_accesspoints300_h_Log";"e3_bw";0,18953694118342;1e-12;-0,0301979952216785;-0,0372868949997682;-0,0372868949997682;-0,0319425160904791;0,0345071022432453;-0,10981077171569;0,0249684859772214;-0,10981077171569;0,0249684859772214;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_builtdens300_h_Sqrt";"e3_bw";0,18953694118342;1e-12;7,72373136060176e-05;0,00538193390349606;0,00625806267848379;0,00261009570144827;0,0173246749130203;-0,0207187742360395;0,0498078695101473;-0,0212806217951709;0,0500075446687595;86;0,86;0,9;FALSE;0,63953488372093;0,8;FALSE;FALSE;0,55;0,31;0,14
"hs_connind300_h_Log";"e3_bw";0,18953694118342;1e-12;-0,00490346484598862;-0,00280835591317833;-0,00312039545908704;-0,00354581335473461;0,0163038298535534;-0,0328517573020164;0,0312840567496628;-0,0335838710859794;0,0318625646660879;90;0,9;0,9;TRUE;0,622222222222222;0,8;FALSE;FALSE;0,34;0,56;0,1
"hs_fdensity300_h_Log";"e3_bw";0,18953694118342;1e-12;0,0142151310695153;0,0146682444763736;0,0151219015220346;0,0117280580186276;0,0194525802151391;-0,0223975425530347;0,0620786639100971;-0,0228686609896063;0,0624928866780367;97;0,97;0,9;TRUE;0,814432989690722;0,8;TRUE;TRUE;0,79;0,18;0,03
"hs_landuseshan300_h_None";"e3_bw";0,18953694118342;1e-12;0,00693364593991201;0,00111442502046365;0,00112568183885217;0,00278157347059886;0,0172655200299363;-0,0366245871955192;0,0339283366787474;-0,0366727098491703;0,0339375293736969;99;0,99;0,9;TRUE;0,575757575757576;0,8;FALSE;FALSE;0,57;0,42;0,01
"hs_popdens_h_Sqrt";"e3_bw";0,18953694118342;1e-12;0,00602425875117122;0,0025347890127474;0,00261318454922412;0,000222051349888809;0,0210240488263477;-0,0310800773395323;0,0505969150186672;-0,0312149650005581;0,0509536253654308;97;0,97;0,9;TRUE;0,515463917525773;0,8;FALSE;FALSE;0,5;0,47;0,03
"hs_walkability_mean_h_None";"e3_bw";0,18953694118342;1e-12;0,00584299267061664;0,00454994549799203;0,00478941631367582;0,00525706289710234;0,0185992606626841;-0,0375121213631364;0,0427849486852045;-0,0388690866377308;0,0433084143146392;95;0,95;0,9;TRUE;0,705263157894737;0,8;FALSE;FALSE;0,67;0,28;0,05
"hs_accesslines300_s_dic0";"e3_bw";0,18953694118342;1e-12;-0,0551770042206079;-0,0713768179305728;-0,0720977958894675;-0,0524011764192379;0,0909267010464695;-0,279701325309433;0,0716885763567225;-0,28012655141426;0,0719836493480889;99;0,99;0,9;TRUE;0,808080808080808;0,8;TRUE;TRUE;0,19;0,8;0,01
"hs_accesspoints300_s_Log";"e3_bw";0,18953694118342;1e-12;-0,0223768372828553;-0,017014084668319;-0,0173613108860398;-0,0157087107673281;0,0210328477444397;-0,0546643235238575;0,0216325418511973;-0,0551118674090632;0,0218406164189431;98;0,98;0,9;TRUE;0,836734693877551;0,8;TRUE;TRUE;0,16;0,82;0,02
"hs_builtdens300_s_Sqrt";"e3_bw";0,18953694118342;1e-12;-0,00211254024062005;-0,004440317762911;-0,00498912108192248;-0,00200935759882889;0,0184964736743558;-0,0459967129221187;0,029261907739774;-0,0483149115266582;0,0332673509405609;89;0,89;0,9;FALSE;0,606741573033708;0,8;FALSE;FALSE;0,35;0,54;0,11
"hs_connind300_s_Log";"e3_bw";0,18953694118342;1e-12;-0,00755768432322006;-0,0217119444129133;-0,0226166087634513;-0,0186344384700726;0,0228219411140364;-0,0771362792921372;0,00586797278539546;-0,0773220073168271;0,00605836742001931;96;0,96;0,9;TRUE;0,895833333333333;0,8;TRUE;TRUE;0,1;0,86;0,04
"hs_fdensity300_s_Log";"e3_bw";0,18953694118342;1e-12;-0,00985872914247375;-0,0192306851643056;-0,0209029186568539;-0,0156432137879388;0,0232144685412984;-0,0615599532477243;0,00708085706070682;-0,0624749346377968;0,00717434830635209;92;0,92;0,9;TRUE;0,869565217391304;0,8;TRUE;TRUE;0,12;0,8;0,08
"hs_landuseshan300_s_None";"e3_bw";0,18953694118342;1e-12;-0,00592190382103984;0,00750790399434384;0,00758374140842812;0,00310099066000487;0,021884079992934;-0,0295977303897785;0,0590997346491012;-0,029645607832592;0,0591003194878619;99;0,99;0,9;TRUE;0,424242424242424;0,8;FALSE;FALSE;0,57;0,42;0,01
"hs_popdens_s_Sqrt";"e3_bw";0,18953694118342;1e-12;-2,82698550444891e-05;0,0100382638719498;0,0112789481707301;0,00591001412655788;0,0179946204407003;-0,0180012107717712;0,0518773212670597;-0,0180158700572786;0,0521044929262058;89;0,89;0,9;FALSE;0,258426966292135;0,8;FALSE;FALSE;0,66;0,23;0,11
"h_Absorbance_Log";"e3_bw";0,18953694118342;1e-12;0,00103093627524421;-0,00929074089045578;-0,0100986314026693;-0,00401907379400806;0,0230527801542548;-0,0681581910704336;0,0230937452750245;-0,0712049055983418;0,0231178473432939;92;0,92;0,9;TRUE;0,347826086956522;0,8;FALSE;FALSE;0,32;0,6;0,08
"h_Benzene_Log";"e3_bw";0,18953694118342;1e-12;-0,0332212641055951;-0,0422495821484124;-0,042676345604457;-0,040391775247975;0,026866016350388;-0,0877241844420232;-0,000811502142734124;-0,0878064979381562;-0,0018899536487426;99;0,99;0,9;TRUE;0,97979797979798;0,8;TRUE;TRUE;0,02;0,97;0,01
"h_NO2_Log";"e3_bw";0,18953694118342;1e-12;0;0,0269494863288049;0,0289779422890375;0,0208805549577367;0,0281083682850422;-0,00420622280287945;0,0955871398337007;-0,00440335097174498;0,0962753548939774;93;0,93;0,9;TRUE;NA;0,8;FALSE;FALSE;0,88;0,05;0,07
"h_PM_Log";"e3_bw";0,18953694118342;1e-12;-0,0188189994988622;-0,0240866309370787;-0,0240866309370787;-0,0202698621462034;0,0260272862294684;-0,076660752521414;0,0185486833392459;-0,076660752521414;0,0185486833392459;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"h_TEX_Log";"e3_bw";0,18953694118342;1e-12;0,00196721586776003;0,0173958478624711;0,0185062211302884;0,0131826836427667;0,0204121514481659;-0,00988316105361755;0,0706342644877115;-0,0100928455362114;0,0706800181974618;94;0,94;0,9;TRUE;0,872340425531915;0,8;TRUE;TRUE;0,82;0,12;0,06
"hs_KIDMED_None";"e3_bw";0,18953694118342;1e-12;0,0212772278461799;0,012915201764156;0,012915201764156;0,0139542755120721;0,0204792137803043;-0,026097886554905;0,0533193123456379;-0,026097886554905;0,0533193123456379;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,77;0,23;0
"hs_mvpa_prd_alt_None";"e3_bw";0,18953694118342;1e-12;0,00368482451108719;-0,0182141936594205;-0,0183981754135561;-0,00913551798628908;0,0231328109370754;-0,0639879312938041;0,0167713756338048;-0,0640699938818717;0,01680218284297;99;0,99;0,9;TRUE;0,232323232323232;0,8;FALSE;FALSE;0,23;0,76;0,01
"hs_sd_wk_None";"e3_bw";0,18953694118342;1e-12;-0,0214157638813601;-0,00650284813310089;-0,00650284813310089;-0,00607179198579558;0,0182375091008322;-0,0440399149749672;0,0269948964883508;-0,0440399149749672;0,0269948964883508;100;1;0,9;TRUE;0,65;0,8;FALSE;FALSE;0,35;0,65;0
"hs_dif_hours_total_None";"e3_bw";0,18953694118342;1e-12;0,00356109774592626;-0,027909219971474;-0,027909219971474;-0,0205771371822329;0,0356569665282811;-0,0977249148712034;0,0296278932871023;-0,0977249148712034;0,0296278932871023;100;1;0,9;TRUE;0,24;0,8;FALSE;FALSE;0,24;0,76;0
"hs_as_c_Log2";"e3_bw";0,18953694118342;1e-12;0,00554948081863469;0,00646462314373568;0,00659655422830171;0,0044858765410516;0,0271601556968899;-0,0382772413041289;0,0600369488590438;-0,0383673139479246;0,0602834766854999;98;0,98;0,9;TRUE;0,571428571428571;0,8;FALSE;FALSE;0,56;0,42;0,02
"hs_cd_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,000470425354906781;0,012799817091463;0,0131956877231578;0,00923620625344416;0,0179237448946763;-0,0118476283184377;0,0432579711195915;-0,0119550489008592;0,0432637124040081;97;0,97;0,9;TRUE;0,257731958762887;0,8;FALSE;FALSE;0,72;0,25;0,03
"hs_co_c_Log2";"e3_bw";0,18953694118342;1e-12;0,00347726881176226;0,00290005210024063;0,00295923683698024;0,00298576952991201;0,0139147851756543;-0,0282276187328761;0,0275984794503233;-0,0283422828166801;0,0276793326751569;98;0,98;0,9;TRUE;0,663265306122449;0,8;FALSE;FALSE;0,65;0,33;0,02
"hs_cs_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,000608653715162602;-0,00552753238813141;-0,00558336604861758;-0,00257289020245817;0,0234786190681279;-0,0493415642078977;0,0387752879435518;-0,049363497902762;0,0390022181057607;99;0,99;0,9;TRUE;0,555555555555556;0,8;FALSE;FALSE;0,44;0,55;0,01
"hs_cu_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,00368970756948623;-0,00891457070077999;-0,00891457070077999;-0,00516579114255883;0,0209044662307721;-0,0458397666705603;0,0231844238064562;-0,0458397666705603;0,0231844238064562;100;1;0,9;TRUE;0,64;0,8;FALSE;FALSE;0,36;0,64;0
"hs_hg_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,00414214266787291;-0,0144930544525786;-0,015096931721436;-0,01468879204489;0,026498339362417;-0,0748835908505761;0,0326743893350097;-0,076301890074935;0,0334360873625721;96;0,96;0,9;TRUE;0,739583333333333;0,8;FALSE;FALSE;0,25;0,71;0,04
"hs_mn_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,00213653534340544;-0,0054454678787484;-0,00585534180510581;-0,00404014607115639;0,0157328181724837;-0,0399170654184565;0,0219667209292912;-0,0400042855230214;0,0219814072404131;93;0,93;0,9;TRUE;0,666666666666667;0,8;FALSE;FALSE;0,31;0,62;0,07
"hs_mo_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,00873995083583697;-0,0368435555605853;-0,0372157126874599;-0,0298838581095753;0,0307515792019078;-0,104571086111054;-0,000340507552102847;-0,104882186940623;-0,000692439722831346;99;0,99;0,9;TRUE;0,98989898989899;0,8;TRUE;TRUE;0,01;0,98;0,01
"hs_pb_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,0120377957467186;-0,00365187459237153;-0,0036887622145167;-0,00335708310192473;0,0155995638273979;-0,0354813891736724;0,0271229642534727;-0,0357514836105923;0,0271873033019214;99;0,99;0,9;TRUE;0,616161616161616;0,8;FALSE;FALSE;0,38;0,61;0,01
"hs_hum_mt_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,00116975592501459;0,0122506586848328;0,0126295450359101;0,00888469600135573;0,0228794158093475;-0,0278340813359801;0,0613263311899108;-0,0282416176256496;0,0613618217844067;97;0,97;0,9;TRUE;0,762886597938144;0,8;FALSE;FALSE;0,74;0,23;0,03
"hs_tm_mt_hs_h_None";"e3_bw";0,18953694118342;1e-12;0;-0,0201360410688144;-0,025170051336018;-0,0120626276225799;0,0367106198859482;-0,120921325868888;0,012336607979708;-0,121242971740979;0,0123594828971205;80;0,8;0,9;FALSE;NA;0,8;FALSE;FALSE;0,21;0,59;0,2
"hs_uvdvf_mt_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,0119779783854538;0,00487925660527703;0,00513605958450213;0,00638409070996585;0,0244572939066195;-0,0429170750232113;0,0545630446471902;-0,0460031277091318;0,0546920836720908;95;0,95;0,9;TRUE;0,663157894736842;0,8;FALSE;FALSE;0,63;0,32;0,05
"hs_hum_dy_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,00617883616829904;-0,00778945145184112;-0,00819942258088539;-0,00551063544257801;0,0185212648025823;-0,0507026067737818;0,0215497913449322;-0,0514239309410623;0,0218115085347508;95;0,95;0,9;TRUE;0,389473684210526;0,8;FALSE;FALSE;0,37;0,58;0,05
"hs_hum_wk_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,00543046938633048;-0,0051969908170222;-0,00564890306198065;-0,00463199609011684;0,0230359049845198;-0,0557860645655619;0,0356248707352018;-0,0564716598368883;0,0371201399328377;92;0,92;0,9;TRUE;0,402173913043478;0,8;FALSE;FALSE;0,37;0,55;0,08
"hs_tm_dy_hs_h_None";"e3_bw";0,18953694118342;1e-12;0,0046933885450578;0,000923676609663837;0,000982634691131741;0,00103289884564362;0,0212854200920645;-0,0483670991143258;0,0482672933475316;-0,0489839788867168;0,0489086398106997;94;0,94;0,9;TRUE;0,553191489361702;0,8;FALSE;FALSE;0,52;0,42;0,06
"hs_tm_wk_hs_h_None";"e3_bw";0,18953694118342;1e-12;0;-0,000630157746060204;-0,000875219091750284;-0,00057571820008645;0,0139897212949504;-0,0405682120930553;0,0248137325958706;-0,0477631293928939;0,026075866847137;72;0,72;0,9;FALSE;NA;0,8;FALSE;FALSE;0,33;0,39;0,28
"hs_uvdvf_dy_hs_h_None";"e3_bw";0,18953694118342;1e-12;-0,000560288990822071;0,0166502743155042;0,0187081733882069;0,0127501362424554;0,0261032538377349;-0,0228407123285983;0,06995301505174;-0,0233769743464055;0,0708347379524587;89;0,89;0,9;FALSE;0,303370786516854;0,8;FALSE;FALSE;0,62;0,27;0,11
"hs_uvdvf_wk_hs_h_None";"e3_bw";0,18953694118342;1e-12;-0,0140864415803702;0,000704357509391549;0,000718732152440356;-0,000556441346715572;0,0230406580147287;-0,0428584726554714;0,0435291195461258;-0,0432060419083787;0,0442265167730661;98;0,98;0,9;TRUE;0,520408163265306;0,8;FALSE;FALSE;0,47;0,51;0,02
"hs_ndvi100_h_None";"e3_bw";0,18953694118342;1e-12;0,0107739644654686;0,00821260062637434;0,00883075336169284;0,008555494367679;0,0255320704295273;-0,0414278828611374;0,0646151809976099;-0,0416568961589431;0,0650497095128663;93;0,93;0,9;TRUE;0,67741935483871;0,8;FALSE;FALSE;0,63;0,3;0,07
"hs_ndvi100_s_None";"e3_bw";0,18953694118342;1e-12;-0,00267280767502889;-0,00406198371615941;-0,00466894680018323;-0,00313510134269739;0,0214890358929476;-0,0563148780308642;0,0352884894012747;-0,0583259119340257;0,0375823863034372;87;0,87;0,9;FALSE;0,620689655172414;0,8;FALSE;FALSE;0,33;0,54;0,13
"hs_dde_cadj_Log2";"e3_bw";0,18953694118342;1e-12;0,00477237606807041;0,0125774167428955;0,0125774167428955;0,00504922499839579;0,0309719472229706;-0,0316831819905365;0,0802852894186482;-0,0316831819905365;0,0802852894186482;100;1;0,9;TRUE;0,54;0,8;FALSE;FALSE;0,54;0,46;0
"hs_ddt_cadj_Log2";"e3_bw";0,18953694118342;1e-12;0,00587893370089255;0,00130132309769345;0,00135554489343067;0,00141326196987893;0,0169370023245443;-0,0400214679792937;0,0276465484608243;-0,0402279355378187;0,0277933922262568;96;0,96;0,9;TRUE;0,604166666666667;0,8;FALSE;FALSE;0,58;0,38;0,04
"hs_hcb_cadj_Log2";"e3_bw";0,18953694118342;1e-12;-0,0254594957058999;-0,0441814336637209;-0,0441814336637209;-0,039972034852614;0,0339602300859298;-0,114916957179649;0,0168286182936078;-0,114916957179649;0,0168286182936078;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"hs_pcb118_cadj_Log2";"e3_bw";0,18953694118342;1e-12;-0,0142571022439677;-0,00473905773339949;-0,00473905773339949;-0,00305250587850789;0,0222420590815666;-0,0552003768407892;0,032505827304762;-0,0552003768407892;0,032505827304762;100;1;0,9;TRUE;0,58;0,8;FALSE;FALSE;0,42;0,58;0
"hs_pcb138_cadj_Log2";"e3_bw";0,18953694118342;1e-12;-0,00210783315456375;0,0168983612908426;0,0174209910214873;0,00830364304336836;0,0243410910471205;-0,0256483215504214;0,0642429805727587;-0,0261698494650397;0,0643569026436953;97;0,97;0,9;TRUE;0,185567010309278;0,8;FALSE;FALSE;0,79;0,18;0,03
"hs_pcb153_cadj_Log2";"e3_bw";0,18953694118342;1e-12;-0,0126703967481918;-0,00110991033870481;-0,00113256157010695;-0,00307670044396236;0,0245103222786289;-0,0445031871528125;0,0558090746723687;-0,0446893444524595;0,0565189646043272;98;0,98;0,9;TRUE;0,551020408163265;0,8;FALSE;FALSE;0,44;0,54;0,02
"hs_pcb170_cadj_Log2";"e3_bw";0,18953694118342;1e-12;-0,00300539499510809;-0,0139968546322385;-0,0139968546322385;-0,00870078960726779;0,0273836582365512;-0,0710366367043654;0,0309676156426418;-0,0710366367043654;0,0309676156426418;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,33;0,67;0
"hs_pcb180_cadj_Log2";"e3_bw";0,18953694118342;1e-12;0,0221742711868692;0,0232815531413971;0,0232815531413971;0,0217919148476473;0,0259358784310882;-0,0290141998866103;0,0740432328300895;-0,0290141998866103;0,0740432328300895;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,81;0,19;0
"hs_sumPCBs5_cadj_Log2";"e3_bw";0,18953694118342;1e-12;0,00206420657857033;-0,00447426577291164;-0,00447426577291164;-0,0037830149042653;0,0277016510240234;-0,0704417692984426;0,0601933008654563;-0,0704417692984426;0,0601933008654563;100;1;0,9;TRUE;0,43;0,8;FALSE;FALSE;0,43;0,57;0
"hs_pfhxs_c_Log2";"e3_bw";0,18953694118342;1e-12;-0,000501105677627098;0,00432223813760276;0,00459812567830081;0,00390662108165752;0,0262850661638933;-0,0457689560658593;0,0550333296040668;-0,0457817063296962;0,0562933731915578;94;0,94;0,9;TRUE;0,436170212765957;0,8;FALSE;FALSE;0,53;0,41;0,06
"hs_pfna_c_Log2";"e3_bw";0,18953694118342;1e-12;0;0,00567019386532153;0,00667081631214298;0,00297762985560984;0,0158061021947129;-0,0247925279547976;0,0443041742311632;-0,0253397510500075;0,0474220234558586;85;0,85;0,9;FALSE;NA;0,8;FALSE;FALSE;0,54;0,31;0,15
"hs_pfoa_c_Log2";"e3_bw";0,18953694118342;1e-12;0,00628109446725593;0,00705707833042049;0,00742850350570578;0,00626632824260474;0,0165718702102419;-0,0197498173965223;0,0417887844186731;-0,0200405067067197;0,0422118277327708;95;0,95;0,9;TRUE;0,715789473684211;0,8;FALSE;FALSE;0,68;0,27;0,05
"hs_pfos_c_Log2";"e3_bw";0,18953694118342;1e-12;0,0158650213067155;-0,00784597740929329;-0,00784597740929329;-0,00262193039359316;0,0243732185189069;-0,0615582883979407;0,0271718279722348;-0,0615582883979407;0,0271718279722348;100;1;0,9;TRUE;0,44;0,8;FALSE;FALSE;0,44;0,56;0
"hs_pfunda_c_Log2";"e3_bw";0,18953694118342;1e-12;0,000296922700412379;-0,00470473154452407;-0,00522747949391563;-0,00319408273006124;0,0151698137927527;-0,0390291904295694;0,0192723405331617;-0,0395365760980906;0,0199218556880251;90;0,9;0,9;TRUE;0,4;0,8;FALSE;FALSE;0,36;0,54;0,1
"hs_hm_pers_None";"e3_bw";0,18953694118342;1e-12;-0,00111902509246955;0,0132277357737597;0,013636841003876;0,0102446055144343;0,0232804300403248;-0,0294136563374726;0,0596075579243331;-0,0295371403736868;0,0596121569766438;97;0,97;0,9;TRUE;0,298969072164948;0,8;FALSE;FALSE;0,68;0,29;0,03
"hs_trafload_h_pow1over3";"e3_bw";0,18953694118342;1e-12;-0,00726485473504033;-0,0190344462995765;-0,0192267134339156;-0,0157761791812204;0,0186420863796593;-0,0586043056937387;0,0104470617135282;-0,0586355122150996;0,0105795277930989;99;0,99;0,9;TRUE;0,929292929292929;0,8;TRUE;TRUE;0,07;0,92;0,01
"hs_trafnear_h_pow1over3";"e3_bw";0,18953694118342;1e-12;-0,00380193128991207;-0,000618911382264755;-0,000711392393407765;7,51307037250118e-05;0,0163807391620879;-0,0335157356727224;0,0301164220182896;-0,035077499526493;0,0321929646304072;87;0,87;0,9;FALSE;0,482758620689655;0,8;FALSE;FALSE;0,45;0,42;0,13
"FAS_cat_None_Low";"e3_bw";0,18953694118342;1e-12;-0,0970174512257436;-0,18326957240577;-0,18326957240577;-0,163210328198103;0,118566161317769;-0,420848164574227;-0,00312609156066207;-0,420848164574227;-0,00312609156066207;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"FAS_cat_None_Middle";"e3_bw";0,18953694118342;1e-12;-0,0154259676012417;-0,0286559906972432;-0,0292408068339217;-0,0231358546753624;0,0388594031107305;-0,117053817273441;0,0241566366795918;-0,117359200430282;0,02426826893884;98;0,98;0,9;TRUE;0,755102040816326;0,8;FALSE;FALSE;0,24;0,74;0,02
"hs_globalexp2_None_no exposure";"e3_bw";0,18953694118342;1e-12;0;-0,0159951118782774;-0,0171990450304058;-0,0126150851841641;0,0245981338312894;-0,0790778290563266;0,0191184102308696;-0,0793120202063421;0,019709609661522;93;0,93;0,9;TRUE;NA;0,8;FALSE;FALSE;0,23;0,7;0,07
"hs_no2_dy_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;0,00318564049338728;0,0142871912587861;0,0148824908945689;0,00827948640661414;0,0371634199845186;-0,045108886202265;0,111924596316212;-0,0455090331599699;0,114710672980274;96;0,96;0,9;TRUE;0,59375;0,8;FALSE;FALSE;0,57;0,39;0,04
"hs_no2_wk_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;0,0938628674954299;0,0937555540526008;0,0956689327067355;0,0876629993421243;0,0530140990391944;0,00140339205923912;0,19483353215048;0,00763335413235073;0,19551500806503;98;0,98;0,9;TRUE;0,989795918367347;0,8;TRUE;TRUE;0,97;0,01;0,02
"hs_no2_yr_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;0,0190020190114765;0,0230263463305916;0,0237385013717439;0,0194636803091025;0,0246236279578419;-0,0158635129526375;0,0813711799782286;-0,0162867738711571;0,0813921325981597;97;0,97;0,9;TRUE;0,835051546391753;0,8;TRUE;TRUE;0,81;0,16;0,03
"hs_pm10_dy_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,0288568619386887;-0,0298593419558098;-0,0304687162814386;-0,0237975856179318;0,039271592023961;-0,116452252986681;0,0302878617747635;-0,116884839178091;0,0314323187844689;98;0,98;0,9;TRUE;0,826530612244898;0,8;TRUE;TRUE;0,17;0,81;0,02
"hs_pm10_wk_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,0486525255406164;-0,0458272039234074;-0,0458272039234074;-0,0393936434387063;0,0378130078726593;-0,134235294004426;0,0112464719115357;-0,134235294004426;0,0112464719115357;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
