"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Pregnancy";"hs_cu_m_Log2";"e3_bw";0,000116771612811349;6;3;0,5;0;3;"Negative";1;0
"Pregnancy";"hs_hg_m_Log2";"e3_bw";1,76738423480782e-07;6;5;0,833333333333333;0;5;"Negative";1;0
"Pregnancy";"hs_mn_m_Log2";"e3_bw";0,000253203647201691;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"hs_mo_m_Log2";"e3_bw";8,51292912285582e-06;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"hs_pb_m_Log2";"e3_bw";-7,33010665424836e-05;6;3;0,5;0;3;"Negative";1;1
"Pregnancy";"h_humidity_preg_None";"e3_bw";-1,67931825293422e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pressure_preg_None";"e3_bw";-4,95335754561173e-06;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"h_temperature_preg_None";"e3_bw";0,000111721515159905;6;4;0,666666666666667;3;1;"Positive";0,75;0,75
"Pregnancy";"h_ndvi100_preg_None";"e3_bw";3,47807867810858e-05;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"hs_dde_madj_Log2";"e3_bw";-0,000204031923088316;6;6;1;0;6;"Negative";1;1
"Pregnancy";"hs_ddt_madj_Log2";"e3_bw";2,1662203236356e-05;6;4;0,666666666666667;0;4;"Negative";1;0
"Pregnancy";"hs_hcb_madj_Log2";"e3_bw";6,18125280909606e-05;6;3;0,5;1;2;"Negative";0,666666666666667;0,333333333333333
"Pregnancy";"hs_pcb118_madj_Log2";"e3_bw";3,40007031424313e-05;6;1;0,166666666666667;1;0;"Positive";1;1
"Pregnancy";"hs_pcb138_madj_Log2";"e3_bw";-2,83385457543608e-05;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"hs_pcb153_madj_Log2";"e3_bw";-2,85258765548978e-05;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"hs_pcb170_madj_Log2";"e3_bw";7,17160244057576e-05;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Pregnancy";"hs_pcb180_madj_Log2";"e3_bw";-2,59767934759488e-05;6;3;0,5;3;0;"Positive";1;0
"Pregnancy";"hs_sumPCBs5_madj_Log2";"e3_bw";1,39109336378979e-05;6;1;0,166666666666667;1;0;"Positive";1;1
"Pregnancy";"hs_pfhxs_m_Log2";"e3_bw";-8,53581475028602e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"hs_pfna_m_Log2";"e3_bw";-0,000311523812491425;6;6;1;0;6;"Negative";1;1
"Pregnancy";"hs_pfoa_m_Log2";"e3_bw";-0,000313671984579416;6;2;0,333333333333333;2;0;"Positive";1;0
"Pregnancy";"hs_pfos_m_Log2";"e3_bw";-0,000217306335320824;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Pregnancy";"hs_pfunda_m_Log2";"e3_bw";6,25616226758449e-05;6;6;1;0;6;"Negative";1;0
"Pregnancy";"e3_asmokcigd_p_None";"e3_bw";-0,000336199854898843;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"h_distinvnear1_preg_Log";"e3_bw";5,74236954909875e-05;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Pregnancy";"h_trafload_preg_pow1over3";"e3_bw";1,79558552390354e-06;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Pregnancy";"h_trafnear_preg_pow1over3";"e3_bw";1,40469823377579e-05;6;6;1;0;6;"Negative";1;0
"Pregnancy";"h_bro_preg_Log";"e3_bw";-3,13212436031166e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_clf_preg_Log";"e3_bw";-0,000114068596083275;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Pregnancy";"h_thm_preg_Log";"e3_bw";9,40409279505463e-06;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Pregnancy";"e3_alcpreg_yn_None_1";"e3_bw";-1,11016286400934e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pamod_t3_None_Often";"e3_bw";0,000155782743560938;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_pamod_t3_None_Sometimes";"e3_bw";-5,68790442468181e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pamod_t3_None_Very Often";"e3_bw";-4,83433318650797e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pavig_t3_None_Low";"e3_bw";-0,000103203329530683;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pavig_t3_None_Medium";"e3_bw";3,24459071819492e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_abs_ratio_preg_Log";"hs_asthma";-6,9701173855326e-07;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"h_no2_ratio_preg_Log";"hs_asthma";-2,45343933934622e-06;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"h_pm10_ratio_preg_None";"hs_asthma";-2,52279210400749e-06;6;2;0,333333333333333;2;0;"Positive";1;0
"Pregnancy";"h_pm25_ratio_preg_None";"hs_asthma";-2,11583733405824e-06;6;1;0,166666666666667;0;1;"Negative";1;1
"Pregnancy";"h_accesslines300_preg_dic0";"hs_asthma";-6,26891671401001e-07;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"h_accesspoints300_preg_Log";"hs_asthma";4,7550742647168e-06;6;2;0,333333333333333;0;2;"Negative";1;0
"Pregnancy";"h_builtdens300_preg_Sqrt";"hs_asthma";-7,53387393340402e-07;6;2;0,333333333333333;2;0;"Positive";1;0
"Pregnancy";"h_connind300_preg_Sqrt";"hs_asthma";3,29482937100966e-06;6;4;0,666666666666667;4;0;"Positive";1;1
"Pregnancy";"h_fdensity300_preg_Log";"hs_asthma";1,30631664164097e-06;6;3;0,5;1;2;"Negative";0,666666666666667;0,333333333333333
"Pregnancy";"h_frichness300_preg_None";"hs_asthma";-1,60843849661844e-07;6;1;0,166666666666667;1;0;"Positive";1;0
"Pregnancy";"h_landuseshan300_preg_None";"hs_asthma";-4,2402512622518e-06;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"h_popdens_preg_Sqrt";"hs_asthma";-9,02065304929587e-06;6;6;1;0;6;"Negative";1;1
"Pregnancy";"h_walkability_mean_preg_None";"hs_asthma";4,34775750603229e-06;6;6;1;6;0;"Positive";1;1
"Pregnancy";"hs_as_m_Log2";"hs_asthma";-2,31247534372467e-06;6;2;0,333333333333333;2;0;"Positive";1;0
"Pregnancy";"hs_cd_m_Log2";"hs_asthma";-8,30421794171584e-06;6;6;1;0;6;"Negative";1;1
"Pregnancy";"hs_co_m_Log2";"hs_asthma";-7,30251484806366e-07;6;3;0,5;3;0;"Positive";1;0
"Pregnancy";"hs_cs_m_Log2";"hs_asthma";-4,75116071060981e-06;6;1;0,166666666666667;0;1;"Negative";1;1
"Pregnancy";"hs_cu_m_Log2";"hs_asthma";-6,84752999283998e-07;6;1;0,166666666666667;0;1;"Negative";1;1
"Pregnancy";"hs_hg_m_Log2";"hs_asthma";-6,62625346319094e-07;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"hs_mn_m_Log2";"hs_asthma";-1,95208178199311e-06;6;2;0,333333333333333;2;0;"Positive";1;0
"Pregnancy";"hs_mo_m_Log2";"hs_asthma";1,49222054586499e-06;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"hs_pb_m_Log2";"hs_asthma";4,13612671259301e-06;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_humidity_preg_None";"hs_asthma";1,01256059589707e-06;6;6;1;0;6;"Negative";1;0
"Pregnancy";"h_pressure_preg_None";"hs_asthma";7,27964115873168e-07;6;4;0,666666666666667;4;0;"Positive";1;1
"Pregnancy";"h_temperature_preg_None";"hs_asthma";-5,49711200045172e-07;6;4;0,666666666666667;4;0;"Positive";1;0
"Pregnancy";"h_ndvi100_preg_None";"hs_asthma";2,07514808358139e-06;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"hs_dde_madj_Log2";"hs_asthma";1,30873085984443e-05;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"hs_ddt_madj_Log2";"hs_asthma";8,21905165188971e-06;6;3;0,5;0;3;"Negative";1;0
"Pregnancy";"hs_hcb_madj_Log2";"hs_asthma";3,87988917046905e-06;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"hs_pcb118_madj_Log2";"hs_asthma";2,78337055118918e-06;6;6;1;6;0;"Positive";1;1
"Pregnancy";"hs_pcb138_madj_Log2";"hs_asthma";3,96536598256495e-06;6;1;0,166666666666667;1;0;"Positive";1;1
"Pregnancy";"hs_pcb153_madj_Log2";"hs_asthma";2,7020079980386e-06;6;6;1;6;0;"Positive";1;1
"Pregnancy";"hs_pcb170_madj_Log2";"hs_asthma";-2,41160039947552e-07;6;6;1;0;6;"Negative";1;1
"Pregnancy";"hs_pcb180_madj_Log2";"hs_asthma";-2,20421818559935e-06;6;1;0,166666666666667;0;1;"Negative";1;1
"Pregnancy";"hs_sumPCBs5_madj_Log2";"hs_asthma";-1,87009448159285e-06;6;2;0,333333333333333;0;2;"Negative";1;1
"Pregnancy";"hs_pfhxs_m_Log2";"hs_asthma";-4,79717487742585e-07;6;2;0,333333333333333;2;0;"Positive";1;0
"Pregnancy";"hs_pfna_m_Log2";"hs_asthma";-3,61063753715794e-06;6;6;1;6;0;"Positive";1;0
"Pregnancy";"hs_pfoa_m_Log2";"hs_asthma";-1,94896115221493e-06;6;1;0,166666666666667;1;0;"Positive";1;0
"Pregnancy";"hs_pfos_m_Log2";"hs_asthma";1,26005219874778e-06;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_pfunda_m_Log2";"hs_asthma";2,47159969704885e-06;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"e3_asmokcigd_p_None";"hs_asthma";4,43699741841797e-06;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_distinvnear1_preg_Log";"hs_asthma";2,58305086823439e-06;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"h_trafload_preg_pow1over3";"hs_asthma";-9,98937128170989e-07;6;2;0,333333333333333;0;2;"Negative";1;1
"Pregnancy";"h_trafnear_preg_pow1over3";"hs_asthma";4,08881001653462e-08;6;4;0,666666666666667;0;4;"Negative";1;0
"Pregnancy";"h_bro_preg_Log";"hs_asthma";3,11921684695948e-06;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_clf_preg_Log";"hs_asthma";-5,04497671101722e-07;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"h_thm_preg_Log";"hs_asthma";2,3877439604315e-06;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"e3_alcpreg_yn_None_1";"hs_asthma";-1,34137668117615e-06;6;6;1;0;6;"Negative";1;1
"Pregnancy";"h_pamod_t3_None_Often";"hs_asthma";-3,27912062016718e-06;6;6;1;0;6;"Negative";1;1
"Pregnancy";"h_pamod_t3_None_Sometimes";"hs_asthma";3,41947884088368e-06;6;5;0,833333333333333;1;4;"Negative";0,8;0,2
"Pregnancy";"h_pamod_t3_None_Very Often";"hs_asthma";-2,00044958899815e-07;6;6;1;0;6;"Negative";1;1
"Pregnancy";"h_pavig_t3_None_Low";"hs_asthma";-0,000883749182341055;6;6;1;0;6;"Negative";1;1
"Pregnancy";"h_pavig_t3_None_Medium";"hs_asthma";-5,97117177659182e-07;6;6;1;0;6;"Negative";1;1
"Pregnancy";"h_abs_ratio_preg_Log";"hs_zbmi_who";-4,16287508965675e-05;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"h_no2_ratio_preg_Log";"hs_zbmi_who";-7,6956170729959e-05;6;3;0,5;0;3;"Negative";1;1
"Pregnancy";"h_pm10_ratio_preg_None";"hs_zbmi_who";1,52691580966821e-06;6;5;0,833333333333333;1;4;"Negative";0,8;0,2
"Pregnancy";"h_pm25_ratio_preg_None";"hs_zbmi_who";-3,21632222923887e-05;6;4;0,666666666666667;1;3;"Negative";0,75;0,75
"Pregnancy";"h_accesslines300_preg_dic0";"hs_zbmi_who";-6,76677828753167e-06;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_accesspoints300_preg_Log";"hs_zbmi_who";-3,3610742641817e-05;6;1;0,166666666666667;1;0;"Positive";1;0
"Pregnancy";"h_builtdens300_preg_Sqrt";"hs_zbmi_who";-6,47758821677196e-05;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_connind300_preg_Sqrt";"hs_zbmi_who";8,68354828384101e-06;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"h_fdensity300_preg_Log";"hs_zbmi_who";-6,71601469995899e-05;6;2;0,333333333333333;0;2;"Negative";1;1
"Pregnancy";"h_frichness300_preg_None";"hs_zbmi_who";-9,62239597271706e-05;6;4;0,666666666666667;4;0;"Positive";1;0
"Pregnancy";"h_landuseshan300_preg_None";"hs_zbmi_who";-3,73825892266563e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_popdens_preg_Sqrt";"hs_zbmi_who";5,30547619795153e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_walkability_mean_preg_None";"hs_zbmi_who";-4,14449814561691e-05;6;6;1;0;6;"Negative";1;1
"Pregnancy";"hs_as_m_Log2";"hs_zbmi_who";4,43373490800612e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"hs_cd_m_Log2";"hs_zbmi_who";0,000111661856373167;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"hs_co_m_Log2";"hs_zbmi_who";-1,16266986978191e-06;6;5;0,833333333333333;5;0;"Positive";1;0
"Pregnancy";"hs_cs_m_Log2";"hs_zbmi_who";7,3719239133205e-05;6;2;0,333333333333333;0;2;"Negative";1;0
"Pregnancy";"hs_cu_m_Log2";"hs_zbmi_who";-2,99988596702819e-06;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"hs_hg_m_Log2";"hs_zbmi_who";-3,07352879615549e-05;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"hs_mn_m_Log2";"hs_zbmi_who";-5,66161904374327e-05;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_mo_m_Log2";"hs_zbmi_who";1,7615854119236e-05;6;3;0,5;0;3;"Negative";1;0
"Pregnancy";"hs_pb_m_Log2";"hs_zbmi_who";6,02454363374782e-05;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_humidity_preg_None";"hs_zbmi_who";3,67341794167234e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_pressure_preg_None";"hs_zbmi_who";1,0931647612511e-06;6;6;1;0;6;"Negative";1;0
"Pregnancy";"h_temperature_preg_None";"hs_zbmi_who";-6,68910987924124e-05;6;4;0,666666666666667;3;1;"Positive";0,75;0,25
"Pregnancy";"h_ndvi100_preg_None";"hs_zbmi_who";2,80189280953292e-05;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Pregnancy";"hs_dde_madj_Log2";"hs_zbmi_who";9,18292727797439e-05;6;1;0,166666666666667;1;0;"Positive";1;1
"Pregnancy";"hs_ddt_madj_Log2";"hs_zbmi_who";-2,13539274314392e-05;6;3;0,5;0;3;"Negative";1;1
"Pregnancy";"hs_hcb_madj_Log2";"hs_zbmi_who";-7,50092328982058e-05;6;3;0,5;0;3;"Negative";1;1
"Pregnancy";"hs_pcb118_madj_Log2";"hs_zbmi_who";-9,78121061859064e-06;6;1;0,166666666666667;1;0;"Positive";1;0
"Pregnancy";"hs_pcb138_madj_Log2";"hs_zbmi_who";-7,22725808747163e-05;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"hs_pcb153_madj_Log2";"hs_zbmi_who";-2,03907329301477e-05;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"hs_pcb170_madj_Log2";"hs_zbmi_who";-5,22820916593409e-05;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"hs_pcb180_madj_Log2";"hs_zbmi_who";-4,60384430895345e-05;6;1;0,166666666666667;1;0;"Positive";1;0
"Pregnancy";"hs_sumPCBs5_madj_Log2";"hs_zbmi_who";-2,58565858354964e-05;6;3;0,5;1;2;"Negative";0,666666666666667;0,666666666666667
"Pregnancy";"hs_pfhxs_m_Log2";"hs_zbmi_who";-0,000150783786411656;6;1;0,166666666666667;1;0;"Positive";1;0
"Pregnancy";"hs_pfna_m_Log2";"hs_zbmi_who";3,88111209434691e-05;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"hs_pfoa_m_Log2";"hs_zbmi_who";8,57596574244173e-06;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"hs_pfos_m_Log2";"hs_zbmi_who";-4,20806066140486e-05;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Pregnancy";"hs_pfunda_m_Log2";"hs_zbmi_who";-7,5391596249817e-05;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"e3_asmokcigd_p_None";"hs_zbmi_who";0,000108324669335845;6;3;0,5;0;3;"Negative";1;0
"Pregnancy";"h_distinvnear1_preg_Log";"hs_zbmi_who";-6,52856993845241e-05;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"h_trafload_preg_pow1over3";"hs_zbmi_who";6,42729790090818e-05;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"h_trafnear_preg_pow1over3";"hs_zbmi_who";-1,28578858097166e-05;6;6;1;0;6;"Negative";1;1
"Pregnancy";"h_bro_preg_Log";"hs_zbmi_who";1,07159820917134e-05;6;4;0,666666666666667;4;0;"Positive";1;1
"Pregnancy";"h_clf_preg_Log";"hs_zbmi_who";6,13763693373045e-05;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Pregnancy";"h_thm_preg_Log";"hs_zbmi_who";-4,69718271782381e-06;6;2;0,333333333333333;0;2;"Negative";1;1
"Pregnancy";"e3_alcpreg_yn_None_1";"hs_zbmi_who";-3,58708186282011e-05;6;4;0,666666666666667;4;0;"Positive";1;0
"Pregnancy";"h_pamod_t3_None_Often";"hs_zbmi_who";-5,84909652042586e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pamod_t3_None_Sometimes";"hs_zbmi_who";2,67378586133191e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_pamod_t3_None_Very Often";"hs_zbmi_who";2,60079588495771e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_pavig_t3_None_Low";"hs_zbmi_who";-0,000109037058194907;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pavig_t3_None_Medium";"hs_zbmi_who";2,8302026754857e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_abs_ratio_preg_Log";"hs_correct_raven";8,26174978438137e-05;6;4;0,666666666666667;0;4;"Negative";1;0
"Pregnancy";"h_no2_ratio_preg_Log";"hs_correct_raven";0,000181170903721421;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_pm10_ratio_preg_None";"hs_correct_raven";5,24751645214022e-05;6;5;0,833333333333333;0;5;"Negative";1;0
"Pregnancy";"h_pm25_ratio_preg_None";"hs_correct_raven";0,000107525126699491;6;2;0,333333333333333;2;0;"Positive";1;1
"Pregnancy";"h_accesslines300_preg_dic0";"hs_correct_raven";7,19021302917184e-06;6;4;0,666666666666667;4;0;"Positive";1;1
"Pregnancy";"h_accesspoints300_preg_Log";"hs_correct_raven";-2,03295727443488e-05;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Pregnancy";"h_builtdens300_preg_Sqrt";"hs_correct_raven";0,000156775856555936;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"h_connind300_preg_Sqrt";"hs_correct_raven";-1,4980845322507e-05;6;2;0,333333333333333;0;2;"Negative";1;1
"Pregnancy";"h_fdensity300_preg_Log";"hs_correct_raven";0,000140466894366063;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"h_frichness300_preg_None";"hs_correct_raven";0,00011491578529251;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_landuseshan300_preg_None";"hs_correct_raven";7,52283567604083e-06;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"h_popdens_preg_Sqrt";"hs_correct_raven";-4,97142290222828e-05;6;4;0,666666666666667;0;4;"Negative";1;1
"Pregnancy";"h_walkability_mean_preg_None";"hs_correct_raven";8,80952130360431e-05;6;4;0,666666666666667;1;3;"Negative";0,75;0,25
"Pregnancy";"hs_as_m_Log2";"hs_correct_raven";3,93535927950171e-05;6;2;0,333333333333333;2;0;"Positive";1;1
"Pregnancy";"hs_cd_m_Log2";"hs_correct_raven";-0,000106767129029921;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Pregnancy";"hs_co_m_Log2";"hs_correct_raven";-8,72054936721846e-05;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Pregnancy";"hs_cs_m_Log2";"hs_correct_raven";0,000101843028983242;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"hs_cu_m_Log2";"hs_correct_raven";-3,12183237932668e-05;6;2;0,333333333333333;0;2;"Negative";1;1
"Pregnancy";"hs_hg_m_Log2";"hs_correct_raven";3,68354651738937e-05;6;2;0,333333333333333;0;2;"Negative";1;0
"Pregnancy";"hs_mn_m_Log2";"hs_correct_raven";-2,43662307300721e-05;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Pregnancy";"hs_mo_m_Log2";"hs_correct_raven";3,99751344173847e-06;6;6;1;6;0;"Positive";1;1
"Pregnancy";"hs_pb_m_Log2";"hs_correct_raven";-2,76141321901239e-05;6;2;0,333333333333333;2;0;"Positive";1;0
"Pregnancy";"h_humidity_preg_None";"hs_correct_raven";-4,6755150922154e-05;6;6;1;6;0;"Positive";1;0
"Pregnancy";"h_pressure_preg_None";"hs_correct_raven";-3,47697597853214e-06;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"h_temperature_preg_None";"hs_correct_raven";4,06902370098443e-05;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"h_ndvi100_preg_None";"hs_correct_raven";-7,72059463910267e-05;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_dde_madj_Log2";"hs_correct_raven";-4,28612644131709e-05;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"hs_ddt_madj_Log2";"hs_correct_raven";3,32508260235032e-05;6;0;0;0;0;"Not selected";NA;NA
"Pregnancy";"hs_hcb_madj_Log2";"hs_correct_raven";9,38012023437002e-05;6;3;0,5;3;0;"Positive";1;1
"Pregnancy";"hs_pcb118_madj_Log2";"hs_correct_raven";-8,64830657543169e-06;6;5;0,833333333333333;0;5;"Negative";1;1
"Pregnancy";"hs_pcb138_madj_Log2";"hs_correct_raven";0,00016799587481258;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"hs_pcb153_madj_Log2";"hs_correct_raven";5,78484476531248e-05;6;6;1;0;6;"Negative";1;0
"Pregnancy";"hs_pcb170_madj_Log2";"hs_correct_raven";4,35462125918095e-05;6;1;0,166666666666667;1;0;"Positive";1;1
"Pregnancy";"hs_pcb180_madj_Log2";"hs_correct_raven";0,000105551418238484;6;6;1;6;0;"Positive";1;1
"Pregnancy";"hs_sumPCBs5_madj_Log2";"hs_correct_raven";4,01110803943426e-05;6;1;0,166666666666667;1;0;"Positive";1;1
"Pregnancy";"hs_pfhxs_m_Log2";"hs_correct_raven";0,000321241488936271;6;6;1;6;0;"Positive";1;1
"Pregnancy";"hs_pfna_m_Log2";"hs_correct_raven";0,000175701321940871;6;2;0,333333333333333;0;2;"Negative";1;0
"Pregnancy";"hs_pfoa_m_Log2";"hs_correct_raven";0,000212109690503357;6;4;0,666666666666667;4;0;"Positive";1;1
"Pregnancy";"hs_pfos_m_Log2";"hs_correct_raven";0,000233853433605636;6;1;0,166666666666667;1;0;"Positive";1;1
"Pregnancy";"hs_pfunda_m_Log2";"hs_correct_raven";8,30440177807382e-05;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"e3_asmokcigd_p_None";"hs_correct_raven";2,0399976898184e-05;6;5;0,833333333333333;0;5;"Negative";1;0
"Pregnancy";"h_distinvnear1_preg_Log";"hs_correct_raven";6,84020804593444e-05;6;2;0,333333333333333;2;0;"Positive";1;1
"Pregnancy";"h_trafload_preg_pow1over3";"hs_correct_raven";-9,1095221782795e-05;6;2;0,333333333333333;0;2;"Negative";1;1
"Pregnancy";"h_trafnear_preg_pow1over3";"hs_correct_raven";1,90640808981657e-05;6;6;1;0;6;"Negative";1;0
"Pregnancy";"h_bro_preg_Log";"hs_correct_raven";8,5571941660453e-06;6;5;0,833333333333333;5;0;"Positive";1;1
"Pregnancy";"h_clf_preg_Log";"hs_correct_raven";-3,36843358421881e-05;6;4;0,666666666666667;3;1;"Positive";0,75;0,25
"Pregnancy";"h_thm_preg_Log";"hs_correct_raven";4,57945142998873e-06;6;1;0,166666666666667;0;1;"Negative";1;0
"Pregnancy";"e3_alcpreg_yn_None_1";"hs_correct_raven";7,78558181232603e-05;6;6;1;6;0;"Positive";1;1
"Pregnancy";"h_pamod_t3_None_Often";"hs_correct_raven";7,66504387979588e-06;6;6;1;6;0;"Positive";1;1
