"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_sumPCBs5_madj_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00304488850106613;-0,00259868441912553;-0,00259868441912553;-0,00254573287455813;0,00469391989926321;-0,0113197185579376;0,00601147503903705;-0,0113197185579376;0,00601147503903705;100;1;0,9;TRUE;0,71;0,8;FALSE;FALSE;0,29;0,71;0
"hs_pfhxs_m_Log2";"e3_bw";0,000121507529397887;1e-12;0,00965202957400236;0,00848887470882459;0,00848887470882459;0,00842494444449508;0,00368693198077482;0,00238704670536497;0,0159208939548286;0,00238704670536497;0,0159208939548286;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_pfna_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00559002246301729;-0,00602824029562364;-0,00602824029562364;-0,006334963792401;0,00365871025227478;-0,0118810280811345;0,00080400810863732;-0,0118810280811345;0,00080400810863732;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"hs_pfoa_m_Log2";"e3_bw";0,000121507529397887;1e-12;0,00737616808734756;0,00618934905620184;0,00618934905620184;0,0057030852163418;0,00411176113359365;-0,00116329740646148;0,0134371304436751;-0,00116329740646148;0,0134371304436751;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,93;0,07;0
"hs_pfos_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,0136672693441924;-0,0141077072898609;-0,0141077072898609;-0,0141453461502907;0,00428978140818091;-0,0210852419835347;-0,00615828244757645;-0,0210852419835347;-0,00615828244757645;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pfunda_m_Log2";"e3_bw";0,000121507529397887;1e-12;-0,00536350801152426;-0,00587343734573315;-0,00587343734573315;-0,00543327100654886;0,00336038465545916;-0,0122750162850775;-0,000258037846753418;-0,0122750162850775;-0,000258037846753418;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"e3_asmokcigd_p_None";"e3_bw";0,000121507529397887;1e-12;-0,00152596164857631;-0,00189172226642382;-0,00189172226642382;-0,0018772196986296;0,00316489016922857;-0,00853933353384817;0,00353700411706952;-0,00853933353384817;0,00353700411706952;100;1;0,9;TRUE;0,73;0,8;FALSE;FALSE;0,27;0,73;0
"h_distinvnear1_preg_Log";"e3_bw";0,000121507529397887;1e-12;0,0027144396662652;0,00268699952482206;0,00268699952482206;0,00303390859344324;0,0031725358643181;-0,00478813316128036;0,00942613817753752;-0,00478813316128036;0,00942613817753752;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,8;0,2;0
"h_trafload_preg_pow1over3";"e3_bw";0,000121507529397887;1e-12;0,00230365771720296;0,00306392324013454;0,00306392324013454;0,00305911278318562;0,00277203022126924;-0,00177641836968743;0,00798023221169153;-0,00177641836968743;0,00798023221169153;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,86;0,14;0
"h_trafnear_preg_pow1over3";"e3_bw";0,000121507529397887;1e-12;-0,0130009255114459;-0,0117557709289026;-0,0117557709289026;-0,0120812669804346;0,00427549893447035;-0,0186836788619111;-0,00347213014227233;-0,0186836788619111;-0,00347213014227233;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"h_bro_preg_Log";"e3_bw";0,000121507529397887;1e-12;0,00865479203745055;0,00904676050273939;0,00904676050273939;0,00889182950698044;0,0065667917105777;-0,00241645423450561;0,0224435691182293;-0,00241645423450561;0,0224435691182293;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,9;0,1;0
"h_clf_preg_Log";"e3_bw";0,000121507529397887;1e-12;0,00772491075771898;0,00831546540243247;0,00831546540243247;0,00870968681811293;0,00381816331981108;0,000466824045525362;0,0147529914991567;0,000466824045525362;0,0147529914991567;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"h_thm_preg_Log";"e3_bw";0,000121507529397887;1e-12;0,00224267813350056;0,00252284549732267;0,00252284549732267;0,00275631617207283;0,00405001095611777;-0,00472189082666632;0,00967196504463282;-0,00472189082666632;0,00967196504463282;100;1;0,9;TRUE;0,75;0,8;FALSE;FALSE;0,75;0,25;0
"e3_alcpreg_yn_None_1";"e3_bw";0,000121507529397887;1e-12;0,0253730079720393;0,0254644459101528;0,0254644459101528;0,0246834031332562;0,00670416001826069;0,0124600739991965;0,0367856888435268;0,0124600739991965;0,0367856888435268;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Often";"e3_bw";0,000121507529397887;1e-12;0,149853850759396;0,148432427979929;0,148432427979929;0,147651377722749;0,0107195088770119;0,129787178340591;0,166465215604436;0,129787178340591;0,166465215604436;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Sometimes";"e3_bw";0,000121507529397887;1e-12;0,140040743760592;0,136997343311266;0,136997343311266;0,136021175809158;0,0139610133945166;0,113828923923764;0,165858884254095;0,113828923923764;0,165858884254095;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Very Often";"e3_bw";0,000121507529397887;1e-12;0,148326590590335;0,146114063747831;0,146114063747831;0,144850754984282;0,0107787902254996;0,128496307844374;0,166938307318539;0,128496307844374;0,166938307318539;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Low";"e3_bw";0,000121507529397887;1e-12;0,154990708702621;0,153964212257936;0,153964212257936;0,153005089637584;0,0143552842955565;0,130310097033423;0,180350279688533;0,130310097033423;0,180350279688533;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Medium";"e3_bw";0,000121507529397887;1e-12;0,149087341149193;0,147627206829887;0,147627206829887;0,147530474307562;0,0149951302900153;0,120263765138892;0,17509744319618;0,120263765138892;0,17509744319618;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_abs_ratio_preg_Log";"hs_asthma";0,000121507529397887;1e-12;-0,0360610252674514;-0,0366794708266391;-0,0366794708266391;-0,0354417449866789;0,0712881293921445;-0,170544194121601;0,0936557522275195;-0,170544194121601;0,0936557522275195;100;1;0,9;TRUE;0,72;0,8;FALSE;FALSE;0,28;0,72;0
"h_no2_ratio_preg_Log";"hs_asthma";0,000121507529397887;1e-12;-0,0335009517536721;-0,0364576941632505;-0,0364576941632505;-0,0357086809377879;0,0740915402140453;-0,172301659009045;0,113844358851547;-0,172301659009045;0,113844358851547;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,34;0,66;0
"h_pm10_ratio_preg_None";"hs_asthma";0,000121507529397887;1e-12;-0,0228701848020562;-0,0280722983672208;-0,0280722983672208;-0,0301043389910143;0,0790684482712162;-0,17985443198272;0,150226786910785;-0,17985443198272;0,150226786910785;100;1;0,9;TRUE;0,7;0,8;FALSE;FALSE;0,3;0,7;0
"h_pm25_ratio_preg_None";"hs_asthma";0,000121507529397887;1e-12;-0,0272315682005714;-0,0250045827771519;-0,0250045827771519;-0,0256099776749843;0,0812026758892349;-0,166382372077823;0,124003598319352;-0,166382372077823;0,124003598319352;100;1;0,9;TRUE;0,64;0,8;FALSE;FALSE;0,36;0,64;0
"h_accesslines300_preg_dic0";"hs_asthma";0,000121507529397887;1e-12;-0,261023432034094;-0,251088977194293;-0,251088977194293;-0,265550811357206;0,182608666846556;-0,566895672834389;0,0911732110330334;-0,566895672834389;0,0911732110330334;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"h_accesspoints300_preg_Log";"hs_asthma";0,000121507529397887;1e-12;0,016251176310916;0,0143690680943821;0,0143690680943821;0,021322956270578;0,0744918105223501;-0,136368226942555;0,141749934604602;-0,136368226942555;0,141749934604602;100;1;0,9;TRUE;0,6;0,8;FALSE;FALSE;0,6;0,4;0
"h_builtdens300_preg_Sqrt";"hs_asthma";0,000121507529397887;1e-12;0,063639672095208;0,0636544418831043;0,0636544418831043;0,0672557289658617;0,0721088093840896;-0,0689276294095116;0,188686516604036;-0,0689276294095116;0,188686516604036;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,81;0,19;0
"h_connind300_preg_Sqrt";"hs_asthma";0,000121507529397887;1e-12;0,0932109772776406;0,08884426159851;0,08884426159851;0,0878935853775641;0,0805218903815939;-0,0653219934354748;0,233233643835299;-0,0653219934354748;0,233233643835299;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,85;0,15;0
"h_fdensity300_preg_Log";"hs_asthma";0,000121507529397887;1e-12;-0,0344439051286114;-0,0339949595256736;-0,0339949595256736;-0,0332453719725029;0,0674427386773403;-0,175449246345068;0,0858964551660774;-0,175449246345068;0,0858964551660774;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,34;0,66;0
"h_frichness300_preg_None";"hs_asthma";0,000121507529397887;1e-12;0,0435221940971043;0,0412906634339964;0,0412906634339964;0,0452257687479674;0,0685397402911603;-0,0822642581892243;0,165685075677502;-0,0822642581892243;0,165685075677502;100;1;0,9;TRUE;0,72;0,8;FALSE;FALSE;0,72;0,28;0
"h_landuseshan300_preg_None";"hs_asthma";0,000121507529397887;1e-12;-0,0632861731537209;-0,0672861402976138;-0,0672861402976138;-0,0706248648491145;0,0688802890282476;-0,193633764127253;0,0604498907641301;-0,193633764127253;0,0604498907641301;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"h_popdens_preg_Sqrt";"hs_asthma";0,000121507529397887;1e-12;-0,09476452925233;-0,0907476550329714;-0,0907476550329714;-0,0882420669663951;0,0780836564692333;-0,2629935625748;0,0500072885694008;-0,2629935625748;0,0500072885694008;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"h_walkability_mean_preg_None";"hs_asthma";0,000121507529397887;1e-12;0,118544386460866;0,118784514377968;0,118784514377968;0,115348999271204;0,0873952793358523;-0,019559525155813;0,292834707593671;-0,019559525155813;0,292834707593671;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,94;0,06;0
"hs_as_m_Log2";"hs_asthma";0,000121507529397887;1e-12;0,0134797815080625;0,00823938588234237;0,00823938588234237;0,0119650363403905;0,065785296120482;-0,103108691674434;0,142405158840786;-0,103108691674434;0,142405158840786;100;1;0,9;TRUE;0,54;0,8;FALSE;FALSE;0,54;0,46;0
"hs_cd_m_Log2";"hs_asthma";0,000121507529397887;1e-12;-0,177547820606696;-0,170704692195028;-0,170704692195028;-0,179597492452124;0,0669091626012418;-0,304224906347459;-0,0477475663908794;-0,304224906347459;-0,0477475663908794;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_co_m_Log2";"hs_asthma";0,000121507529397887;1e-12;0,0553315086074196;0,060847826720322;0,060847826720322;0,0698756343122384;0,0818825881815956;-0,0776395098639883;0,228706811377563;-0,0776395098639883;0,228706811377563;100;1;0,9;TRUE;0,73;0,8;FALSE;FALSE;0,73;0,27;0
"hs_cs_m_Log2";"hs_asthma";0,000121507529397887;1e-12;-0,00751517516945881;-0,00772283289772973;-0,00772283289772973;-0,00200685634551321;0,0830433274189386;-0,193724585204741;0,142639614737898;-0,193724585204741;0,142639614737898;100;1;0,9;TRUE;0,51;0,8;FALSE;FALSE;0,49;0,51;0
"hs_cu_m_Log2";"hs_asthma";0,000121507529397887;1e-12;-0,00317909147251539;-0,00124386758494537;-0,00124386758494537;0,0110487197699055;0,0672359302699934;-0,119140177005009;0,118926513392071;-0,119140177005009;0,118926513392071;100;1;0,9;TRUE;0,48;0,8;FALSE;FALSE;0,52;0,48;0
"hs_hg_m_Log2";"hs_asthma";0,000121507529397887;1e-12;-0,0386147288450508;-0,0405665178862266;-0,0405665178862266;-0,0479866048800099;0,0713210720085858;-0,168505073964073;0,0972185340864033;-0,168505073964073;0,0972185340864033;100;1;0,9;TRUE;0,72;0,8;FALSE;FALSE;0,28;0,72;0
"hs_mn_m_Log2";"hs_asthma";0,000121507529397887;1e-12;0,0778697246255823;0,0733895000918083;0,0733895000918083;0,0767794023109494;0,0783677079539118;-0,0945061893798921;0,211537640196742;-0,0945061893798921;0,211537640196742;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"hs_mo_m_Log2";"hs_asthma";0,000121507529397887;1e-12;0,070427564700388;0,0667910485817448;0,0667910485817448;0,0614663480387743;0,0749598150753553;-0,0722694671514417;0,20585429838401;-0,0722694671514417;0,20585429838401;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"hs_pb_m_Log2";"hs_asthma";0,000121507529397887;1e-12;-0,0318392213988288;-0,0312644625297789;-0,0312644625297789;-0,0264331266238225;0,0825447412043695;-0,167938864127402;0,153218333562919;-0,167938864127402;0,153218333562919;100;1;0,9;TRUE;0,62;0,8;FALSE;FALSE;0,38;0,62;0
"h_humidity_preg_None";"hs_asthma";0,000121507529397887;1e-12;-0,181358000964784;-0,18729435874428;-0,18729435874428;-0,186323133832122;0,0753505946516885;-0,337827661193681;-0,0540994977335808;-0,337827661193681;-0,0540994977335808;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_pressure_preg_None";"hs_asthma";0,000121507529397887;1e-12;0,0310029550341872;0,0323453439334592;0,0323453439334592;0,0327155652020815;0,0783178077130615;-0,135040784881541;0,175248073836944;-0,135040784881541;0,175248073836944;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,67;0,33;0
"h_temperature_preg_None";"hs_asthma";0,000121507529397887;1e-12;0,0613164145132244;0,0607526378845789;0,0607526378845789;0,0491810393103307;0,0722619381568889;-0,0700970697052243;0,209301799420828;-0,0700970697052243;0,209301799420828;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,87;0,13;0
"h_ndvi100_preg_None";"hs_asthma";0,000121507529397887;1e-12;0,170773910618073;0,16980935184739;0,16980935184739;0,166814309904063;0,0760877401427557;0,0452727218739855;0,335588449210879;0,0452727218739855;0,335588449210879;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_dde_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;-0,0415929027802269;-0,0477066660975753;-0,0477066660975753;-0,0465940470159111;0,0691980931188937;-0,205536728297222;0,0809097833024806;-0,205536728297222;0,0809097833024806;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,23;0,77;0
"hs_ddt_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;-0,0915993514462353;-0,0911141568803811;-0,0911141568803811;-0,10603275878892;0,0778185557480566;-0,214203117159403;0,0705593922020288;-0,214203117159403;0,0705593922020288;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_hcb_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;0,105149147772699;0,10343241100533;0,10343241100533;0,10506193972738;0,0573777711968917;-0,0112103929385148;0,212213480004891;-0,0112103929385148;0,212213480004891;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"hs_pcb118_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;0,184095062616967;0,18160659803057;0,18160659803057;0,179545257940712;0,0747654591438604;0,0454355031315796;0,335438308743767;0,0454355031315796;0,335438308743767;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pcb138_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;0,0554721493145439;0,0584936334774821;0,0584936334774821;0,0627531454353247;0,056704574769771;-0,0345403137122234;0,167054859514831;-0,0345403137122234;0,167054859514831;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"hs_pcb153_madj_Log2";"hs_asthma";0,000121507529397887;1e-12;0,168620024138264;0,159993125705901;0,159993125705901;0,160263994256683;0,0572018969042897;0,0470480997581271;0,249115951595158;0,0470480997581271;0,249115951595158;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
